boxscore,date,location,losing_abbr,losing_name,winning_abbr,winning_name,team_name,conf,winner,home_team,away_team,home_team_name,away_team_name,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
2019-03-14-23-fresno-state,"March 14, 2019","Thomas & Mack Center, Las Vegas, Nevada",AIR-FORCE,Air Force,FRESNO-STATE,Fresno State,Fresno State,mwc,Home,FRESNO-STATE,AIR-FORCE,Fresno State,Air Force,0.519976838448176,0.4984439834024896,0.5312677657760091,0.4516129032258064,0.5471967963386728,0.5135967162647511,0.479976090854752,0.7333333333333333
2019-01-19-22-nevada,"January 19, 2019","Lawlor Events Center, Reno, Nevada",AIR-FORCE,Air Force,NEVADA,Nevada,Nevada,mwc,Home,NEVADA,AIR-FORCE,Nevada,Air Force,0.5392265193370166,0.501980198019802,0.5335078534031413,0.4117647058823529,0.5306314797360979,0.5211267605633803,0.4670074349442379,0.9444444444444444
2019-03-05-23-air-force,"March 5, 2019","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,NEVADA,Nevada,Nevada,mwc,Away,NEVADA,AIR-FORCE,Nevada,Air Force,0.5173187940987812,0.4991423670668954,0.5274447949526814,0.4642857142857143,0.5380813953488373,0.520371325425477,0.4711033274956217,0.8965517241379308
2019-01-08-21-colorado-state,"January 8, 2019","Moby Arena, Fort Collins, Colorado",AIR-FORCE,Air Force,COLORADO-STATE,Colorado State,Colorado State,mwc,Home,COLORADO-STATE,AIR-FORCE,Colorado State,Air Force,0.53232462173315,0.4969915764139591,0.5294494238156211,0.35714285714285715,0.5262237762237763,0.4970178926441352,0.5196808510638298,0.3333333333333333
2019-02-02-16-air-force,"February 2, 2019","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,COLORADO-STATE,Colorado State,Colorado State,mwc,Away,COLORADO-STATE,AIR-FORCE,Colorado State,Air Force,0.5205240174672489,0.4996150885296382,0.5197645079899075,0.42857142857142855,0.5343383584589615,0.4981684981684982,0.5366900858704138,0.3809523809523809
2019-01-05-21-utah-state,"January 5, 2019","Dee Glen Smith Spectrum, Logan, Utah",AIR-FORCE,Air Force,UTAH-STATE,Utah State,Utah State,mwc,Home,UTAH-STATE,AIR-FORCE,Utah State,Air Force,0.5365126676602087,0.5102827763496144,0.5198902606310014,0.38461538461538464,0.5203836930455635,0.5800636267232238,0.42053789731051344,0.7142857142857143
2019-02-16-16-air-force,"February 16, 2019","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,UTAH-STATE,Utah State,Utah State,mwc,Away,UTAH-STATE,AIR-FORCE,Utah State,Air Force,0.5209444021325209,0.4972826086956522,0.5320560058953574,0.4166666666666667,0.5463598901098901,0.5749063670411985,0.4582162921348314,0.76
2018-11-19-18-air-force,"November 19, 2018","Gateway Christian Academy, Bimini",AIR-FORCE,Air Force,HIGH-POINT,High Point,High Point,big-south,Away,HIGH-POINT,AIR-FORCE,High Point,Air Force,0.5598086124401914,0.5743801652892562,0.4781659388646288,0.5,0.5100502512562815,0.5133928571428571,0.551980198019802,0.25
2018-12-22-16-michigan,"December 22, 2018","Crisler Arena, Ann Arbor, Michigan",AIR-FORCE,Air Force,MICHIGAN,Michigan,Michigan,big-ten,Home,MICHIGAN,AIR-FORCE,Michigan,Air Force,0.5482625482625483,0.5132013201320133,0.5177304964539007,0.4,0.5385245901639344,0.5365853658536586,0.4246794871794872,1.0
2018-11-09-20-texas-state,"November 9, 2018","Strahan Coliseum, San Marcos, Texas",AIR-FORCE,Air Force,TEXAS-STATE,Texas State,Texas State,mwc,Home,TEXAS-STATE,AIR-FORCE,Texas State,Air Force,0.6475409836065574,0.6612903225806451,0.4661016949152542,1.0,,,,
2018-11-16-15-maryland-baltimore-county,"November 16, 2018","Gateway Christian Academy, Bimini",AIR-FORCE,Air Force,MARYLAND-BALTIMORE-COUNTY,UMBC,Maryland-Baltimore County,america-east,Home,MARYLAND-BALTIMORE-COUNTY,AIR-FORCE,Maryland-Baltimore County,Air Force,0.5841121495327103,0.5950413223140496,0.5045454545454545,0.5,0.5166666666666667,0.526829268292683,0.4255952380952381,0.6666666666666666
2019-02-12-22-nevada-las-vegas,"February 12, 2019","Thomas & Mack Center, Las Vegas, Nevada",AIR-FORCE,Air Force,NEVADA-LAS-VEGAS,UNLV,Nevada-Las Vegas,mwc,Home,NEVADA-LAS-VEGAS,AIR-FORCE,Nevada-Las Vegas,Air Force,0.518341307814992,0.4964639321074965,0.5296381832178599,0.43478260869565216,0.4992774566473989,0.5376415722851432,0.5155786350148368,0.5217391304347826
2018-12-08-16-air-force,"December 8, 2018","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,ARMY,Army,Army,patriot,Away,ARMY,AIR-FORCE,Army,Air Force,0.551063829787234,0.5074626865671642,0.5288844621513944,0.4444444444444444,0.4847094801223242,0.4878744650499287,0.5315161839863713,0.4
2018-12-01-22-pacific,"December 1, 2018","A.G. Spanos Center, Stockton, California",AIR-FORCE,Air Force,PACIFIC,Pacific,Pacific,wcc,Home,PACIFIC,AIR-FORCE,Pacific,Air Force,0.5444743935309974,0.5191387559808612,0.5230769230769231,0.42857142857142855,0.5213414634146342,0.5281306715063521,0.52834008097166,0.5555555555555556
2018-11-24-18-air-force,"November 24, 2018","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,COLORADO,Colorado,Colorado,mwc,Away,COLORADO,AIR-FORCE,Colorado,Air Force,0.5378787878787878,0.5508196721311476,0.4841549295774648,0.4,0.5684523809523809,0.5463917525773195,0.4863387978142077,0.6666666666666666
2019-01-30-22-san-diego-state,"January 30, 2019","Viejas Arena, San Diego, California",AIR-FORCE,Air Force,SAN-DIEGO-STATE,San Diego State,San Diego State,mwc,Home,SAN-DIEGO-STATE,AIR-FORCE,San Diego State,Air Force,0.5261707988980716,0.5036378334680679,0.5198412698412699,0.45,0.5340485074626866,0.5161825726141079,0.4935838680109991,0.5789473684210527
2019-01-02-21-air-force,"January 2, 2019","Clune Arena , Colorado Springs, Colorado",AIR-FORCE,Air Force,NEW-MEXICO,New Mexico,New Mexico,mwc,Away,NEW-MEXICO,AIR-FORCE,New Mexico,Air Force,0.5509868421052632,0.5148095909732017,0.5199704142011834,0.4166666666666667,0.5172651933701657,0.49694749694749696,0.5197817189631649,0.5
2019-03-09-19-boise-state,"March 9, 2019","Taco Bell Arena, Boise, Idaho",AIR-FORCE,Air Force,BOISE-STATE,Boise State,Boise State,mwc,Home,BOISE-STATE,AIR-FORCE,Boise State,Air Force,0.520730198019802,0.4977900552486188,0.53125,0.4482758620689655,0.5361482381530984,0.4956319161327897,0.5191831683168316,0.3666666666666665
2019-02-23-14-miami-fl,"February 23, 2019","BankUnited Center, Coral Gables, Florida",GEORGIA-TECH,Georgia Tech,MIAMI-FL,Miami (FL),Miami (FL),acc,Home,MIAMI-FL,GEORGIA-TECH,Miami (FL),Georgia Tech,0.4846796657381616,0.4847058823529412,0.4452365521710953,0.4444444444444444,0.5141966759002771,0.476846057571965,0.5117607526881721,0.44
2019-01-09-19-georgia-tech,"January 9, 2019","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,VIRGINIA-TECH,Virginia Tech,Virginia Tech,acc,Away,VIRGINIA-TECH,GEORGIA-TECH,Virginia Tech,Georgia Tech,0.5116129032258064,0.5097588978185993,0.4326556543837357,0.6428571428571429,0.6088861076345432,0.533249686323714,0.4698795180722892,0.9285714285714286
2019-02-13-20-virginia-tech,"February 13, 2019","Cassell Coliseum, Blacksburg, Virginia",GEORGIA-TECH,Georgia Tech,VIRGINIA-TECH,Virginia Tech,Virginia Tech,acc,Home,VIRGINIA-TECH,GEORGIA-TECH,Virginia Tech,Georgia Tech,0.4858934169278997,0.4853333333333333,0.4408327246165084,0.4583333333333333,0.5777511961722488,0.518118735543562,0.4872637633525062,0.7826086956521741
2018-12-17-19-georgia-tech,"December 17, 2018","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,GARDNER-WEBB,Gardner-Webb,Gardner-Webb,big-south,Away,GARDNER-WEBB,GEORGIA-TECH,Gardner-Webb,Georgia Tech,0.4976635514018692,0.5019685039370079,0.4014084507042254,0.625,0.5577716643741403,0.5119363395225465,0.4784722222222222,0.5833333333333334
2019-02-27-19-virginia,"February 27, 2019","John Paul Jones Arena, Charlottesville, Virginia",GEORGIA-TECH,Georgia Tech,VIRGINIA,Virginia,Virginia,acc,Home,VIRGINIA,GEORGIA-TECH,Virginia,Georgia Tech,0.4849397590361446,0.4835227272727273,0.448501872659176,0.42857142857142855,0.5471296952515946,0.5526483726866624,0.4283101682516459,0.9230769230769232
2018-12-01-12-georgia-tech,"December 1, 2018","American Airlines Arena, Miami, Florida",GEORGIA-TECH,Georgia Tech,ST-JOHNS-NY,St. John's (NY),St. John's (NY),acc,Away,ST-JOHNS-NY,GEORGIA-TECH,St. John's (NY),Georgia Tech,0.4832826747720365,0.491183879093199,0.4021739130434783,0.6666666666666666,0.5447368421052632,0.4862155388471178,0.5030487804878049,1.0
2018-11-13-21-tennessee,"November 13, 2018","Thompson-Boling Arena, Knoxville, Tennessee",GEORGIA-TECH,Georgia Tech,TENNESSEE,Tennessee,Tennessee,acc,Home,TENNESSEE,GEORGIA-TECH,Tennessee,Georgia Tech,0.6031746031746031,0.5,0.425,1.0,0.6097560975609756,0.5734265734265734,0.3576923076923077,1.0
2018-11-28-21-northwestern,"November 28, 2018","Welsh-Ryan Arena, Evanston, Illinois",GEORGIA-TECH,Georgia Tech,NORTHWESTERN,Northwestern,Northwestern,acc,Home,NORTHWESTERN,GEORGIA-TECH,Northwestern,Georgia Tech,0.4963768115942029,0.4910714285714286,0.3843283582089552,0.8,0.5059880239520959,0.5686274509803921,0.47,0.8333333333333334
2018-12-22-12-georgia-tech,"December 22, 2018","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,GEORGIA,Georgia,Georgia,acc,Away,GEORGIA,GEORGIA-TECH,Georgia,Georgia Tech,0.4972527472527473,0.5094339622641509,0.42700729927007297,0.6,0.5346620450606586,0.5546218487394958,0.4437869822485207,0.6
2019-01-16-21-clemson,"January 16, 2019","Littlejohn Coliseum, Clemson, South Carolina",GEORGIA-TECH,Georgia Tech,CLEMSON,Clemson,Clemson,acc,Home,CLEMSON,GEORGIA-TECH,Clemson,Georgia Tech,0.5198830409356725,0.5096642929806714,0.4234184239733629,0.625,0.5181818181818182,0.5413687436159347,0.4994356659142212,0.625
2019-02-06-19-georgia-tech,"February 6, 2019","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,CLEMSON,Clemson,Clemson,acc,Away,CLEMSON,GEORGIA-TECH,Clemson,Georgia Tech,0.4915182357930449,0.4912152269399707,0.4396,0.5,0.5262697022767076,0.5404761904761904,0.4930495221546482,0.6190476190476191
2019-01-19-16-georgia-tech,"January 19, 2019","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,LOUISVILLE,Louisville,Louisville,acc,Away,LOUISVILLE,GEORGIA-TECH,Louisville,Georgia Tech,0.5200222469410456,0.5043731778425656,0.4318658280922432,0.5882352941176471,0.5325077399380805,0.5438441098317095,0.4868951612903226,0.7058823529411765
2019-01-26-12-duke,"January 26, 2019","Cameron Indoor Stadium, Durham, North Carolina",GEORGIA-TECH,Georgia Tech,DUKE,Duke,Duke,acc,Home,DUKE,GEORGIA-TECH,Duke,Georgia Tech,0.512987012987013,0.4965576592082616,0.4341013824884792,0.5789473684210527,0.5431535269709543,0.5569908814589666,0.43586387434554974,0.8888888888888888
2019-01-29-19-georgia-tech,"January 29, 2019","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,NORTH-CAROLINA,UNC,North Carolina,acc,Away,NORTH-CAROLINA,GEORGIA-TECH,North Carolina,Georgia Tech,0.5089707271010387,0.4943181818181818,0.4339457567804024,0.55,0.5366141732283465,0.5727002967359051,0.4863130881094953,0.7894736842105263
2019-02-02-12-florida-state,"February 2, 2019","Donald L. Tucker Center, Tallahassee, Florida",GEORGIA-TECH,Georgia Tech,FLORIDA-STATE,Florida State,Florida State,acc,Home,FLORIDA-STATE,GEORGIA-TECH,Florida State,Georgia Tech,0.5013404825737265,0.4926979246733282,0.4414451827242525,0.5238095238095238,0.514743049705139,0.5490673154906731,0.491324200913242,0.75
2019-02-16-14-georgia-tech,"February 16, 2019","McCamish Pavilion, Atlanta, Georgia",GEORGIA-TECH,Georgia Tech,FLORIDA-STATE,Florida State,Florida State,acc,Away,FLORIDA-STATE,GEORGIA-TECH,Florida State,Georgia Tech,0.4879608728367194,0.486765655261459,0.44655414908579466,0.44,0.5180722891566265,0.5484522207267833,0.4855513307984791,0.7916666666666666
2019-02-10-18-notre-dame,"February 10, 2019","Purcell Pavilion at the Joyce Center, South Bend, Indiana",GEORGIA-TECH,Georgia Tech,NOTRE-DAME,Notre Dame,Notre Dame,acc,Home,NOTRE-DAME,GEORGIA-TECH,Notre Dame,Georgia Tech,0.4864975450081833,0.488061797752809,0.4440613026819923,0.4782608695652174,0.4770773638968481,0.4942037827943868,0.4920027816411683,0.5217391304347826
2019-03-12-14-georgia-tech,"March 12, 2019","Spectrum Center, Charlotte, North Carolina",GEORGIA-TECH,Georgia Tech,NOTRE-DAME,Notre Dame,Notre Dame,acc,Away,NOTRE-DAME,GEORGIA-TECH,Notre Dame,Georgia Tech,0.4888149939540508,0.4804928131416838,0.4536571747627024,0.4516129032258064,0.4659275283937264,0.4855438274437816,0.4882978723404256,0.41935483870967744
2018-12-19-19-miami-fl,"December 19, 2018","BankUnited Center, Coral Gables, Florida",HOUSTON-BAPTIST,Houston Baptist,MIAMI-FL,Miami (FL),Miami (FL),southland,Home,MIAMI-FL,HOUSTON-BAPTIST,Miami (FL),Houston Baptist,0.4721739130434783,0.4845528455284553,0.5692599620493358,0.3333333333333333,0.5182481751824818,0.4948979591836735,0.5037174721189591,0.5555555555555556
2018-12-17-19-samford,"December 17, 2018","Pete Hanna Center, Birmingham, Alabama",HOUSTON-BAPTIST,Houston Baptist,SAMFORD,Samford,Samford,southland,Home,SAMFORD,HOUSTON-BAPTIST,Samford,Houston Baptist,0.4862745098039216,0.4804469273743017,0.5680345572354212,0.375,0.5508064516129032,0.5225718194254446,0.4380466472303207,0.8181818181818182
2018-11-07-21-arizona,"November 7, 2018","McKale Center, Tucson, Arizona",HOUSTON-BAPTIST,Houston Baptist,ARIZONA,Arizona,Arizona,southland,Home,ARIZONA,HOUSTON-BAPTIST,Arizona,Houston Baptist,,,,,,,,
2018-12-08-17-texas-state,"December 8, 2018","Strahan Coliseum, San Marcos, Texas",HOUSTON-BAPTIST,Houston Baptist,TEXAS-STATE,Texas State,Texas State,southland,Home,TEXAS-STATE,HOUSTON-BAPTIST,Texas State,Houston Baptist,0.4708994708994709,0.4411764705882353,0.5637393767705382,0.3333333333333333,0.5242248062015504,0.5628318584070796,0.4366952789699571,0.8888888888888888
2018-11-17-20-wisconsin,"November 17, 2018","Kohl Center, Madison, Wisconsin",HOUSTON-BAPTIST,Houston Baptist,WISCONSIN,Wisconsin,Wisconsin,southland,Home,WISCONSIN,HOUSTON-BAPTIST,Wisconsin,Houston Baptist,0.4380165289256198,0.4532374100719425,0.543859649122807,0.5,0.540650406504065,0.5555555555555556,0.4745762711864407,1.0
2018-11-26-20-houston-baptist,"November 26, 2018","Frank and Lucille Sharp Gymnasium, Houston, Texas",HOUSTON-BAPTIST,Houston Baptist,TEXAS-SAN-ANTONIO,UTSA,UTSA,southland,Away,TEXAS-SAN-ANTONIO,HOUSTON-BAPTIST,UTSA,Houston Baptist,0.466,0.4296577946768061,0.5969162995594713,0.5,0.42857142857142855,0.4789719626168225,0.5364864864864864,0.16666666666666666
2018-12-01-17-louisiana-tech,"December 1, 2018","Thomas Assembly Center, Ruston, Louisiana",HOUSTON-BAPTIST,Houston Baptist,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,southland,Home,LOUISIANA-TECH,HOUSTON-BAPTIST,Louisiana Tech,Houston Baptist,0.4621451104100946,0.4457478005865103,0.5813148788927336,0.4,0.5257985257985258,0.5637583892617449,0.5103626943005182,0.5714285714285714
2019-01-05-15-new-orleans,"January 5, 2019","Kiefer Lakefront Arena, New Orleans , Louisiana",HOUSTON-BAPTIST,Houston Baptist,NEW-ORLEANS,New Orleans,New Orleans,southland,Home,NEW-ORLEANS,HOUSTON-BAPTIST,New Orleans,Houston Baptist,0.5128865979381443,0.5080346106304079,0.5747206703910615,0.4166666666666667,0.4824797843665769,0.490566037735849,0.5028901734104047,0.4166666666666667
2019-01-12-16-nicholls-state,"January 12, 2019","David Stopher Gymnasium, Thibodaux, Louisiana",HOUSTON-BAPTIST,Houston Baptist,NICHOLLS-STATE,Nicholls State,Nicholls State,southland,Home,NICHOLLS-STATE,HOUSTON-BAPTIST,Nicholls State,Houston Baptist,0.5029446407538279,0.5118912797281994,0.5696040868454662,0.38461538461538464,0.4857843137254902,0.4750679963735268,0.4847405900305189,0.5625
2019-01-16-20-abilene-christian,"January 16, 2019","Moody Coliseum , Abilene, Texas",HOUSTON-BAPTIST,Houston Baptist,ABILENE-CHRISTIAN,Abilene Christian,Houston Baptist,southland,Home,ABILENE-CHRISTIAN,HOUSTON-BAPTIST,Abilene Christian,Houston Baptist,0.5027533039647577,0.5174234424498416,0.570414201183432,0.35714285714285715,,,,
2019-01-19-20-houston-baptist,"January 19, 2019","Frank and Lucille Sharp Gymnasium, Houston, Texas",HOUSTON-BAPTIST,Houston Baptist,SAM-HOUSTON-STATE,Sam Houston State,Sam Houston State,southland,Away,SAM-HOUSTON-STATE,HOUSTON-BAPTIST,Sam Houston State,Houston Baptist,0.505741127348643,0.5174476570289133,0.5681063122923588,0.3333333333333333,0.4942693409742121,0.5085972850678733,0.4971428571428572,0.5294117647058824
2019-02-23-20-sam-houston-state,"February 23, 2019","Johnson Coliseum, Huntsville, Texas",HOUSTON-BAPTIST,Houston Baptist,SAM-HOUSTON-STATE,Sam Houston State,Sam Houston State,southland,Home,SAM-HOUSTON-STATE,HOUSTON-BAPTIST,Sam Houston State,Houston Baptist,0.5019973368841545,0.525625,0.5432357043235704,0.4166666666666667,0.5113357843137255,0.5095100864553314,0.4912648497554158,0.6666666666666666
2019-01-23-20-houston-baptist,"January 23, 2019","Frank and Lucille Sharp Gymnasium, Houston, Texas",HOUSTON-BAPTIST,Houston Baptist,SOUTHEASTERN-LOUISIANA,Southeastern Louisiana,Southeastern Louisiana,southland,Away,SOUTHEASTERN-LOUISIANA,HOUSTON-BAPTIST,Southeastern Louisiana,Houston Baptist,0.4995093228655544,0.5196261682242991,0.5614583333333333,0.3125,0.4765135699373696,0.5009124087591241,0.5045965270684372,0.3333333333333333
2019-01-26-16-mcneese-state,"January 26, 2019","H&HP Complex, Lake Charles, Louisiana",HOUSTON-BAPTIST,Houston Baptist,MCNEESE-STATE,McNeese State,McNeese State,southland,Home,MCNEESE-STATE,HOUSTON-BAPTIST,McNeese State,Houston Baptist,0.5004690431519699,0.5161001788908766,0.5620655412115194,0.29411764705882354,0.5275096525096525,0.5346620450606586,0.5224471830985915,0.3157894736842105
2019-02-06-20-houston-baptist,"February 6, 2019","Frank and Lucille Sharp Gymnasium, Houston, Texas",HOUSTON-BAPTIST,Houston Baptist,STEPHEN-F-AUSTIN,Stephen F. Austin,Stephen F. Austin,southland,Away,STEPHEN-F-AUSTIN,HOUSTON-BAPTIST,Stephen F. Austin,Houston Baptist,0.5052674230145867,0.5200308166409862,0.5636208368915457,0.35,0.5047413793103448,0.5100401606425703,0.5150976909413855,0.55
2019-02-27-20-lamar,"February 27, 2019","Montagne Center, Beaumont, Texas",HOUSTON-BAPTIST,Houston Baptist,LAMAR,Lamar,Lamar,southland,Home,LAMAR,HOUSTON-BAPTIST,Lamar,Houston Baptist,0.5031505986137366,0.5261904761904762,0.5511968085106383,0.4,0.5024110910186861,0.5523755008586148,0.5060355781448539,0.5714285714285714
2019-03-13-18-lamar,"March 13, 2019","Leonard E. Merrell Center, Katy, Texas",HOUSTON-BAPTIST,Houston Baptist,LAMAR,Lamar,Lamar,southland,Home,LAMAR,HOUSTON-BAPTIST,Lamar,Houston Baptist,0.5092441544317564,0.5189807592303692,0.561675272518646,0.4137931034482759,0.5139935414424112,0.5562403697996918,0.5031482541499713,0.6129032258064516
2019-03-09-18-texas-am-corpus-christi,"March 9, 2019","American Bank Center, Corpus Christi, Texas",HOUSTON-BAPTIST,Houston Baptist,TEXAS-AM-CORPUS-CHRISTI,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,southland,Home,TEXAS-AM-CORPUS-CHRISTI,HOUSTON-BAPTIST,Texas A&M-Corpus Christi,Houston Baptist,0.5138496325607688,0.5201721355567509,0.5593971631205674,0.42857142857142855,0.4840425531914894,0.5307855626326964,0.4828680203045686,0.43333333333333335
2018-11-22-14-miami-fl,"November 22, 2018","Titan Gym, Fullerton, California",LA-SALLE,La Salle,MIAMI-FL,Miami (FL),Miami (FL),atlantic-10,Home,MIAMI-FL,LA-SALLE,Miami (FL),La Salle,0.5,0.4549019607843137,0.5113122171945701,0.0,0.5256410256410257,0.5069767441860465,0.44751381215469616,1.0
2019-01-09-19-virginia-commonwealth,"January 9, 2019","Stuart Siegel Center, Richmond, Virginia",LA-SALLE,La Salle,VIRGINIA-COMMONWEALTH,VCU,Virginia Commonwealth,atlantic-10,Home,VIRGINIA-COMMONWEALTH,LA-SALLE,Virginia Commonwealth,La Salle,0.4689564068692206,0.4638783269961978,0.5336676217765043,0.2307692307692308,0.4883148831488315,0.4994652406417112,0.4227386934673367,0.7142857142857143
2018-12-08-16-la-salle,"December 8, 2018","Tom Gola Arena, Philadelphia, Pennsylvania",LA-SALLE,La Salle,PENNSYLVANIA,Penn,Pennsylvania,atlantic-10,Away,PENNSYLVANIA,LA-SALLE,Pennsylvania,La Salle,0.4711359404096834,0.4582560296846011,0.5694736842105264,0.0,0.5772128060263654,0.5146804835924007,0.4730983302411874,0.7777777777777778
2019-02-10-14-george-mason,"February 10, 2019","EagleBank Arena, Fairfax, Virginia",LA-SALLE,La Salle,GEORGE-MASON,George Mason,George Mason,atlantic-10,Home,GEORGE-MASON,LA-SALLE,George Mason,La Salle,0.4773476112026359,0.4757575757575758,0.5073720728534259,0.3333333333333333,0.51049766718507,0.5059399021663172,0.4942660550458716,0.5652173913043478
2019-02-23-14-la-salle,"February 23, 2019","Tom Gola Arena, Philadelphia, Pennsylvania",LA-SALLE,La Salle,RICHMOND,Richmond,Richmond,atlantic-10,Away,RICHMOND,LA-SALLE,Richmond,La Salle,0.4770233196159122,0.4755244755244755,0.5076586433260394,0.32,0.5479744136460555,0.4477611940298508,0.5337233310392292,0.4230769230769231
2019-02-20-19-st-bonaventure,"February 20, 2019","Reilly Center, St. Bonaventure, New York",LA-SALLE,La Salle,ST-BONAVENTURE,St. Bonaventure,St. Bonaventure,atlantic-10,Home,ST-BONAVENTURE,LA-SALLE,St. Bonaventure,La Salle,0.4778095919828203,0.476221928665786,0.5079545454545454,0.3333333333333333,0.480849582172702,0.510178117048346,0.4911894273127753,0.44
