,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2010-02-13-southeastern-louisiana,University Center,2010-02-13-southeastern-louisiana,"Sat, Feb 13, 2010",2010-02-13,24,Away,southeastern-louisiana,Southland,Southeastern Louisiana,,0,76,63,Loss,17,7,L 5,,Reg
2010-02-20-nicholls-state,David Stopher Gymnasium,2010-02-20-nicholls-state,"Sat, Feb 20, 2010",2010-02-20,25,Home,texas-state,Southland,Texas State,,0,63,66,Win,17,8,W 1,,Reg
2010-02-24-nicholls-state,David Stopher Gymnasium,2010-02-24-nicholls-state,"Wed, Feb 24, 2010",2010-02-24,26,Home,Central Arkansas,Southland,Central Arkansas,,0,51,68,Win,17,9,W 2,,Reg
2010-02-27-mcneese-state,Burton Coliseum,2010-02-27-mcneese-state,"Sat, Feb 27, 2010",2010-02-27,27,Away,mcneese-state,Southland,McNeese State,,0,69,53,Loss,18,9,L 1,,Reg
2010-03-03-texas-arlington,Texas Hall,2010-03-03-texas-arlington,"Wed, Mar 3, 2010",2010-03-03,28,Away,texas-arlington,Southland,UT Arlington,,0,64,73,Win,18,10,W 1,,Reg
2010-03-06-nicholls-state,David Stopher Gymnasium,2010-03-06-nicholls-state,"Sat, Mar 6, 2010",2010-03-06,29,Home,lamar,Southland,Lamar,,0,61,73,Win,18,11,W 2,,Reg
2010-03-10-nicholls-state,Leonard E. Merrell Center,2010-03-10-nicholls-state,"Wed, Mar 10, 2010",2010-03-10,30,Neutral,sam-houston-state,Southland,Sam Houston State,,0,62,57,Loss,19,11,L 1,,Conf-Tourney
2009-11-14-manhattan,Draddy Gymnasium,2009-11-14-manhattan,"Sat, Nov 14, 2009",2009-11-14,1,Away,manhattan,MAAC,Manhattan,,0,70,58,Loss,1,0,L 1,,Reg
2009-11-16-njit,Prudential Center,2009-11-16-njit,"Mon, Nov 16, 2009",2009-11-16,2,Home,St. Joseph's (NY),Non-DI School,St. Joseph's (NY),,0,54,96,Win,1,1,W 1,,Reg
2009-11-21-njit,Prudential Center,2009-11-21-njit,"Sat, Nov 21, 2009",2009-11-21,3,Home,lafayette,Patriot,Lafayette,,0,69,52,Loss,2,1,L 1,,Reg
2009-11-24-njit,Prudential Center,2009-11-24-njit,"Tue, Nov 24, 2009",2009-11-24,4,Home,wagner,NEC,Wagner,,0,51,56,Win,2,2,W 1,,Reg
2009-11-28-stony-brook,Pritchard Gymnasium,2009-11-28-stony-brook,"Sat, Nov 28, 2009",2009-11-28,5,Away,stony-brook,AEC,Stony Brook,,0,60,46,Loss,3,2,L 1,,Reg
2009-11-30-seton-hall,Prudential Center,2009-11-30-seton-hall,"Mon, Nov 30, 2009",2009-11-30,6,Away,seton-hall,Big East,Seton Hall,,0,93,53,Loss,4,2,L 2,,Reg
2009-12-03-njit,Prudential Center,2009-12-03-njit,"Thu, Dec 3, 2009",2009-12-03,7,Home,SUNY-Cobleskill,Non-DI School,SUNY-Cobleskill,,0,40,78,Win,4,3,W 1,,Reg
2009-12-05-njit,Prudential Center,2009-12-05-njit,"Sat, Dec 5, 2009",2009-12-05,8,Home,vermont,AEC,Vermont,,0,88,49,Loss,5,3,L 1,,Reg
2009-12-09-saint-peters,Yanitelli Center,2009-12-09-saint-peters,"Wed, Dec 9, 2009",2009-12-09,9,Away,saint-peters,MAAC,Saint Peter's,,0,65,54,Loss,6,3,L 2,,Reg
2009-12-19-rutgers,Louis Brown Athletic Center,2009-12-19-rutgers,"Sat, Dec 19, 2009",2009-12-19,10,Away,rutgers,Big East,Rutgers,,0,71,62,Loss,7,3,L 3,,Reg
2009-12-21-virginia,John Paul Jones Arena,2009-12-21-virginia,"Mon, Dec 21, 2009",2009-12-21,11,Away,virginia,ACC,Virginia,,0,68,37,Loss,8,3,L 4,,Reg
2009-12-28-wagner,Spiro Sports Center,2009-12-28-wagner,"Mon, Dec 28, 2009",2009-12-28,12,Away,wagner,NEC,Wagner,,0,56,65,Win,8,4,W 1,,Reg
,Prudential Center,,"Wed, Dec 30, 2009",2009-12-30,13,Home,NYU Poly,Non-DI School,NYU Poly,,0,31,67,Win,8,5,W 2,,Reg
2010-01-02-lehigh,Stabler Arena,2010-01-02-lehigh,"Sat, Jan 2, 2010",2010-01-02,14,Away,lehigh,Patriot,Lehigh,,0,86,79,Loss,9,5,L 1,,Reg
2010-01-05-boston-college,Silvio O. Conte Forum,2010-01-05-boston-college,"Tue, Jan 5, 2010",2010-01-05,15,Away,boston-college,ACC,Boston College,,0,89,32,Loss,10,5,L 2,,Reg
2010-01-09-yale,John J. Lee Ampitheater,2010-01-09-yale,"Sat, Jan 9, 2010",2010-01-09,16,Away,yale,Ivy,Yale,,0,79,48,Loss,11,5,L 3,,Reg
2010-01-14-texas-pan-american,UTPA Fieldhouse,2010-01-14-texas-pan-american,"Thu, Jan 14, 2010",2010-01-14,17,Away,texas-pan-american,GWC,Texas-Rio Grande Valley,,0,66,53,Loss,12,5,L 4,,Reg
2010-01-16-houston-baptist,Frank and Lucille Sharp Gymnasium,2010-01-16-houston-baptist,"Sat, Jan 16, 2010",2010-01-16,18,Away,Houston Baptist,GWC,Houston Baptist,,0,75,62,Loss,13,5,L 5,,Reg
2010-01-23-njit,Prudential Center,2010-01-23-njit,"Sat, Jan 23, 2010",2010-01-23,19,Home,chicago-state,GWC,Chicago State,,0,37,66,Win,13,6,W 1,,Reg
2010-01-30-njit,Prudential Center,2010-01-30-njit,"Sat, Jan 30, 2010",2010-01-30,20,Home,utah-valley,GWC,Utah Valley,,0,46,71,Win,13,7,W 2,,Reg
2010-02-06-njit,Prudential Center,2010-02-06-njit,"Sat, Feb 6, 2010",2010-02-06,21,Home,longwood,Ind,Longwood,,0,64,55,Loss,14,7,L 1,,Reg
2010-02-18-njit,Prudential Center,2010-02-18-njit,"Thu, Feb 18, 2010",2010-02-18,22,Home,Houston Baptist,GWC,Houston Baptist,,0,62,58,Loss,15,7,L 2,,Reg
2010-02-20-njit,Prudential Center,2010-02-20-njit,"Sat, Feb 20, 2010",2010-02-20,23,Home,texas-pan-american,GWC,Texas-Rio Grande Valley,,0,59,66,Win,15,8,W 1,,Reg
2010-02-23-north-dakota,Betty Engelstad Sioux Center,2010-02-23-north-dakota,"Tue, Feb 23, 2010",2010-02-23,24,Away,North Dakota,GWC,North Dakota,,0,90,78,Loss,16,8,L 1,,Reg
2010-02-25-njit,Prudential Center,2010-02-25-njit,"Thu, Feb 25, 2010",2010-02-25,25,Home,South Dakota,GWC,South Dakota,,0,68,58,Loss,17,8,L 2,,Reg
2010-02-28-njit,Prudential Center,2010-02-28-njit,"Sun, Feb 28, 2010",2010-02-28,26,Home,North Dakota,GWC,North Dakota,,0,73,91,Win,17,9,W 1,,Reg
2010-03-04-utah-valley,McKay Events Center,2010-03-04-utah-valley,"Thu, Mar 4, 2010",2010-03-04,27,Away,utah-valley,GWC,Utah Valley,,0,65,57,Loss,18,9,L 1,,Reg
2010-03-06-chicago-state,Emil and Patricia Jones Convocation Center,2010-03-06-chicago-state,"Sat, Mar 6, 2010",2010-03-06,28,Away,chicago-state,GWC,Chicago State,,0,81,77,Loss,19,9,L 2,,Reg
2010-03-07-south-dakota,DakotaDome,2010-03-07-south-dakota,"Sun, Mar 7, 2010",2010-03-07,29,Away,South Dakota,GWC,South Dakota,,0,83,49,Loss,20,9,L 3,,Reg
2010-03-10-north-dakota,McKay Events Center,2010-03-10-north-dakota,"Wed, Mar 10, 2010",2010-03-10,30,Neutral,North Dakota,GWC,North Dakota,,0,57,70,Win,20,10,W 1,,Conf-Tourney
,McKay Events Center,,"Fri, Mar 12, 2010",2010-03-12,31,Neutral,Houston Baptist,GWC,Houston Baptist,,0,74,64,Loss,21,10,L 1,,Conf-Tourney
2009-11-13-baylor,Ferrell Center,2009-11-13-baylor,"Fri, Nov 13, 2009",2009-11-13,1,Away,baylor,Big 12,Baylor,,0,86,58,Loss,1,0,L 1,,Reg
2009-11-16-norfolk-state,Echols Memorial Hall,2009-11-16-norfolk-state,"Mon, Nov 16, 2009",2009-11-16,2,Home,maine,AEC,Maine,,0,71,72,Win,1,1,W 1,,Reg
2009-11-21-iona,Hynes Athletics Center,2009-11-21-iona,"Sat, Nov 21, 2009",2009-11-21,3,Away,iona,MAAC,Iona,,0,80,68,Loss,2,1,L 1,,Reg
2009-11-27-illinois-state,Redbird Arena,2009-11-27-illinois-state,"Fri, Nov 27, 2009",2009-11-27,4,Away,illinois-state,MVC,Illinois State,,0,79,66,Loss,3,1,L 2,,Reg
2009-11-28-norfolk-state,Redbird Arena,2009-11-28-norfolk-state,"Sat, Nov 28, 2009",2009-11-28,5,Neutral,st-bonaventure,A-10,St. Bonaventure,,0,98,71,Loss,4,1,L 3,,Reg
2009-11-29-norfolk-state,Redbird Arena,2009-11-29-norfolk-state,"Sun, Nov 29, 2009",2009-11-29,6,Neutral,southeast-missouri-state,OVC,Southeast Missouri State,,0,75,54,Loss,5,1,L 4,,Reg
2009-12-02-james-madison,JMU Convocation Center,2009-12-02-james-madison,"Wed, Dec 2, 2009",2009-12-02,7,Away,james-madison,CAA,James Madison,,0,72,64,Loss,6,1,L 5,,Reg
2009-12-05-norfolk-state,Echols Memorial Hall,2009-12-05-norfolk-state,"Sat, Dec 5, 2009",2009-12-05,8,Home,north-carolina-at,MEAC,North Carolina A&T,,1,93,84,Loss,7,1,L 6,,Reg
2009-12-15-jacksonville-state,Pete Mathews Coliseum,2009-12-15-jacksonville-state,"Tue, Dec 15, 2009",2009-12-15,9,Away,jacksonville-state,OVC,Jacksonville State,,0,95,78,Loss,8,1,L 7,,Reg
2009-12-28-texas-el-paso,Don Haskins Center,2009-12-28-texas-el-paso,"Mon, Dec 28, 2009",2009-12-28,10,Away,texas-el-paso,CUSA,UTEP,,0,93,56,Loss,9,1,L 8,,Reg
2009-12-29-norfolk-state,Don Haskins Center,2009-12-29-norfolk-state,"Tue, Dec 29, 2009",2009-12-29,11,Neutral,niagara,MAAC,Niagara,,0,80,69,Loss,10,1,L 9,,Reg
2010-01-04-kent-state,Memorial Athletic & Convocation Center,2010-01-04-kent-state,"Mon, Jan 4, 2010",2010-01-04,12,Away,kent-state,MAC,Kent State,,0,84,66,Loss,11,1,L 10,,Reg
2010-01-09-bethune-cookman,Moore Gymnasium,2010-01-09-bethune-cookman,"Sat, Jan 9, 2010",2010-01-09,13,Away,bethune-cookman,MEAC,Bethune-Cookman,,0,77,61,Loss,12,1,L 11,,Reg
2010-01-11-florida-am,Multipurpose Center and Teaching Gym,2010-01-11-florida-am,"Mon, Jan 11, 2010",2010-01-11,14,Away,florida-am,MEAC,Florida A&M,,0,65,78,Win,12,2,W 1,,Reg
2010-01-16-norfolk-state,Echols Memorial Hall,2010-01-16-norfolk-state,"Sat, Jan 16, 2010",2010-01-16,15,Home,hampton,MEAC,Hampton,,0,50,66,Win,12,3,W 2,,Reg
2010-01-18-norfolk-state,Echols Memorial Hall,2010-01-18-norfolk-state,"Mon, Jan 18, 2010",2010-01-18,16,Home,howard,MEAC,Howard,,0,82,77,Loss,13,3,L 1,,Reg
2010-01-23-winston-salem,Lawrence Joel Coliseum,2010-01-23-winston-salem,"Sat, Jan 23, 2010",2010-01-23,17,Away,Winston-Salem,MEAC,Winston-Salem,,0,82,70,Loss,14,3,L 2,,Reg
2010-01-25-south-carolina-state,SHM Memorial Center,2010-01-25-south-carolina-state,"Mon, Jan 25, 2010",2010-01-25,18,Away,south-carolina-state,MEAC,South Carolina State,,0,97,82,Loss,15,3,L 3,,Reg
2010-01-31-norfolk-state,Echols Memorial Hall,2010-01-31-norfolk-state,"Sun, Jan 31, 2010",2010-01-31,19,Home,morgan-state,MEAC,Morgan State,,1,100,94,Loss,16,3,L 4,,Reg
2010-02-01-norfolk-state,Echols Memorial Hall,2010-02-01-norfolk-state,"Mon, Feb 1, 2010",2010-02-01,20,Home,coppin-state,MEAC,Coppin State,,0,71,80,Win,16,4,W 1,,Reg
2010-02-06-norfolk-state,Echols Memorial Hall,2010-02-06-norfolk-state,"Sat, Feb 6, 2010",2010-02-06,21,Home,maryland-eastern-shore,MEAC,Maryland-Eastern Shore,,0,62,64,Win,16,5,W 2,,Reg
2010-02-08-norfolk-state,Echols Memorial Hall,2010-02-08-norfolk-state,"Mon, Feb 8, 2010",2010-02-08,22,Home,delaware-state,MEAC,Delaware State,,0,54,52,Loss,17,5,L 1,,Reg
2010-02-13-hampton,Convocation Center,2010-02-13-hampton,"Sat, Feb 13, 2010",2010-02-13,23,Away,hampton,MEAC,Hampton,,0,66,70,Win,17,6,W 1,,Reg
2010-02-15-howard,Burr Gymnasium,2010-02-15-howard,"Mon, Feb 15, 2010",2010-02-15,24,Away,howard,MEAC,Howard,,0,52,72,Win,17,7,W 2,,Reg
2010-02-20-norfolk-state,Echols Memorial Hall,2010-02-20-norfolk-state,"Sat, Feb 20, 2010",2010-02-20,25,Home,Winston-Salem,MEAC,Winston-Salem,,0,50,74,Win,17,8,W 3,,Reg
2010-02-22-norfolk-state,Echols Memorial Hall,2010-02-22-norfolk-state,"Mon, Feb 22, 2010",2010-02-22,26,Home,south-carolina-state,MEAC,South Carolina State,,0,62,82,Win,17,9,W 4,,Reg
2010-02-27-morgan-state,Hill Field House,2010-02-27-morgan-state,"Sat, Feb 27, 2010",2010-02-27,27,Away,morgan-state,MEAC,Morgan State,,2,88,87,Loss,18,9,L 1,,Reg
2010-03-01-coppin-state,Coppin Center,2010-03-01-coppin-state,"Mon, Mar 1, 2010",2010-03-01,28,Away,coppin-state,MEAC,Coppin State,,0,57,67,Win,18,10,W 1,,Reg
2010-03-04-north-carolina-at,Ellis Corbett Sports Center,2010-03-04-north-carolina-at,"Thu, Mar 4, 2010",2010-03-04,29,Away,north-carolina-at,MEAC,North Carolina A&T,,0,66,67,Win,18,11,W 2,,Reg
2010-03-11-norfolk-state,Lawrence Joel Coliseum,2010-03-11-norfolk-state,"Thu, Mar 11, 2010",2010-03-11,30,Neutral,hampton,MEAC,Hampton,,0,73,70,Loss,19,11,L 1,,Conf-Tourney
2009-11-13-charlotte,Dale F. Halton Arena,2009-11-13-charlotte,"Fri, Nov 13, 2009",2009-11-13,1,Away,charlotte,A-10,Charlotte,,0,86,70,Loss,1,0,L 1,,Reg
2009-11-17-tennessee,Thompson-Boling Arena,2009-11-17-tennessee,"Tue, Nov 17, 2009",2009-11-17,2,Away,tennessee,SEC,Tennessee,10,0,124,49,Loss,2,0,L 2,,Reg
2009-11-21-north-carolina-asheville,Charlie Justice Center,2009-11-21-north-carolina-asheville,"Sat, Nov 21, 2009",2009-11-21,3,Home,campbell,A-Sun,Campbell,,0,85,66,Loss,3,0,L 3,,Reg
2009-11-24-georgia,Stegeman Coliseum,2009-11-24-georgia,"Tue, Nov 24, 2009",2009-11-24,4,Away,georgia,SEC,Georgia,,0,79,58,Loss,4,0,L 4,,Reg
2009-11-27-north-carolina-asheville,Charlie Justice Center,2009-11-27-north-carolina-asheville,"Fri, Nov 27, 2009",2009-11-27,5,Home,furman,Southern,Furman,,0,72,66,Loss,5,0,L 5,,Reg
2009-11-30-north-carolina-asheville,Freedom Hall,2009-11-30-north-carolina-asheville,"Mon, Nov 30, 2009",2009-11-30,6,Neutral,kentucky,SEC,Kentucky,5,0,94,57,Loss,6,0,L 6,,Reg
2009-12-04-gardner-webb,Paul Porter Arena,2009-12-04-gardner-webb,"Fri, Dec 4, 2009",2009-12-04,7,Away,gardner-webb,Big South,Gardner-Webb,,0,56,58,Win,6,1,W 1,,Reg
2009-12-13-north-carolina-asheville,Charlie Justice Center,2009-12-13-north-carolina-asheville,"Sun, Dec 13, 2009",2009-12-13,8,Home,Montreat,Non-DI School,Montreat,,0,49,100,Win,6,2,W 2,,Reg
2009-12-15-north-carolina-asheville,Charlie Justice Center,2009-12-15-north-carolina-asheville,"Tue, Dec 15, 2009",2009-12-15,9,Home,Catawba,Non-DI School,Catawba,,0,81,94,Win,6,3,W 3,,Reg
2009-12-21-north-carolina-asheville,Charlie Justice Center,2009-12-21-north-carolina-asheville,"Mon, Dec 21, 2009",2009-12-21,10,Home,wofford,Southern,Wofford,,0,68,42,Loss,7,3,L 1,,Reg
2009-12-30-western-carolina,Ramsey Center,2009-12-30-western-carolina,"Wed, Dec 30, 2009",2009-12-30,11,Away,western-carolina,Southern,Western Carolina,,0,87,76,Loss,8,3,L 2,,Reg
2010-01-02-radford,Donald N. Dedmon Center,2010-01-02-radford,"Sat, Jan 2, 2010",2010-01-02,12,Away,radford,Big South,Radford,,0,82,74,Loss,9,3,L 3,,Reg
2010-01-04-high-point,Millis Center,2010-01-04-high-point,"Mon, Jan 4, 2010",2010-01-04,13,Away,high-point,Big South,High Point,,0,66,62,Loss,10,3,L 4,,Reg
2010-01-07-north-carolina-asheville,Charlie Justice Center,2010-01-07-north-carolina-asheville,"Thu, Jan 7, 2010",2010-01-07,14,Home,coastal-carolina,Big South,Coastal Carolina,,0,58,57,Loss,11,3,L 5,,Reg
2010-01-09-north-carolina-asheville,Charlie Justice Center,2010-01-09-north-carolina-asheville,"Sat, Jan 9, 2010",2010-01-09,15,Home,charleston-southern,Big South,Charleston Southern,,1,77,74,Loss,12,3,L 6,,Reg
2010-01-14-virginia-military-institute,Cameron Hall,2010-01-14-virginia-military-institute,"Thu, Jan 14, 2010",2010-01-14,16,Away,virginia-military-institute,Big South,Virginia Military Institute,,0,84,97,Win,12,4,W 1,,Reg
2010-01-16-liberty,Vines Center,2010-01-16-liberty,"Sat, Jan 16, 2010",2010-01-16,17,Away,liberty,Big South,Liberty,,0,70,74,Win,12,5,W 2,,Reg
2010-01-18-north-carolina-asheville,Charlie Justice Center,2010-01-18-north-carolina-asheville,"Mon, Jan 18, 2010",2010-01-18,18,Home,Bluefield College (VA),Non-DI School,Bluefield College (VA),,0,74,97,Win,12,6,W 3,,Reg
2010-01-21-north-carolina-asheville,Charlie Justice Center,2010-01-21-north-carolina-asheville,"Thu, Jan 21, 2010",2010-01-21,19,Home,winthrop,Big South,Winthrop,,0,53,66,Win,12,7,W 4,,Reg
2010-01-23-north-carolina-asheville,Charlie Justice Center,2010-01-23-north-carolina-asheville,"Sat, Jan 23, 2010",2010-01-23,20,Home,Presbyterian,Big South,Presbyterian,,0,89,99,Win,12,8,W 5,,Reg
2010-01-28-north-carolina-asheville,Charlie Justice Center,2010-01-28-north-carolina-asheville,"Thu, Jan 28, 2010",2010-01-28,21,Home,high-point,Big South,High Point,,0,69,83,Win,12,9,W 6,,Reg
2010-01-31-north-carolina-asheville,Charlie Justice Center,2010-01-31-north-carolina-asheville,"Sun, Jan 31, 2010",2010-01-31,22,Home,radford,Big South,Radford,,0,84,92,Win,12,10,W 7,,Reg
2010-02-04-charleston-southern,CSU Fieldhouse,2010-02-04-charleston-southern,"Thu, Feb 4, 2010",2010-02-04,23,Away,charleston-southern,Big South,Charleston Southern,,0,62,54,Loss,13,10,L 1,,Reg
2010-02-06-coastal-carolina,Kimbel Arena,2010-02-06-coastal-carolina,"Sat, Feb 6, 2010",2010-02-06,24,Away,coastal-carolina,Big South,Coastal Carolina,,0,98,62,Loss,14,10,L 2,,Reg
2010-02-11-north-carolina-asheville,Charlie Justice Center,2010-02-11-north-carolina-asheville,"Thu, Feb 11, 2010",2010-02-11,25,Home,liberty,Big South,Liberty,,0,72,75,Win,14,11,W 1,,Reg
2010-02-13-north-carolina-asheville,Charlie Justice Center,2010-02-13-north-carolina-asheville,"Sat, Feb 13, 2010",2010-02-13,26,Home,virginia-military-institute,Big South,Virginia Military Institute,,0,97,114,Win,14,12,W 2,,Reg
2010-02-16-presbyterian,Ross E.Templeton Center,2010-02-16-presbyterian,"Tue, Feb 16, 2010",2010-02-16,27,Away,Presbyterian,Big South,Presbyterian,,1,66,69,Win,14,13,W 3,,Reg
2010-02-23-winthrop,Winthrop Coliseum,2010-02-23-winthrop,"Tue, Feb 23, 2010",2010-02-23,28,Away,winthrop,Big South,Winthrop,,1,68,65,Loss,15,13,L 1,,Reg
2010-02-27-north-carolina-asheville,Charlie Justice Center,2010-02-27-north-carolina-asheville,"Sat, Feb 27, 2010",2010-02-27,29,Home,gardner-webb,Big South,Gardner-Webb,,0,86,89,Win,15,14,W 1,,Reg
2010-03-02-north-carolina-asheville,Charlie Justice Center,2010-03-02-north-carolina-asheville,"Tue, Mar 2, 2010",2010-03-02,30,Home,high-point,Big South,High Point,,0,73,84,Win,15,15,W 2,,Conf-Tourney
2010-03-04-coastal-carolina,Kimbel Arena,2010-03-04-coastal-carolina,"Thu, Mar 4, 2010",2010-03-04,31,Away,coastal-carolina,Big South,Coastal Carolina,,0,92,73,Loss,16,15,L 1,,Conf-Tourney
2009-11-13-north-carolina-at,Ellis Corbett Sports Center,2009-11-13-north-carolina-at,"Fri, Nov 13, 2009",2009-11-13,1,Home,Brevard,Non-DI School,Brevard,,0,63,92,Win,0,1,W 1,,Reg
2009-11-15-marshall,Henderson Center,2009-11-15-marshall,"Sun, Nov 15, 2009",2009-11-15,2,Away,marshall,CUSA,Marshall,,0,79,63,Loss,1,1,L 1,,Reg
2009-11-17-ohio,Convocation Center,2009-11-17-ohio,"Tue, Nov 17, 2009",2009-11-17,3,Away,ohio,MAC,Ohio,,0,93,82,Loss,2,1,L 2,,Reg
2009-11-20-north-carolina-at,Ellis Corbett Sports Center,2009-11-20-north-carolina-at,"Fri, Nov 20, 2009",2009-11-20,4,Home,Davis & Elkins,Non-DI School,Davis & Elkins,,0,53,67,Win,2,2,W 1,,Reg
2009-11-23-north-carolina-at,Ellis Corbett Sports Center,2009-11-23-north-carolina-at,"Mon, Nov 23, 2009",2009-11-23,5,Home,middle-tennessee,Sun Belt,Middle Tennessee,,0,56,65,Win,2,3,W 2,,Reg
2009-11-25-texas-el-paso,Don Haskins Center,2009-11-25-texas-el-paso,"Wed, Nov 25, 2009",2009-11-25,6,Away,texas-el-paso,CUSA,UTEP,,0,81,66,Loss,3,3,L 1,,Reg
2009-11-26-new-mexico-state,Pan American Center,2009-11-26-new-mexico-state,"Thu, Nov 26, 2009",2009-11-26,7,Away,new-mexico-state,WAC,New Mexico State,,0,84,68,Loss,4,3,L 2,,Reg
2009-11-28-lamar,Montagne Center,2009-11-28-lamar,"Sat, Nov 28, 2009",2009-11-28,8,Away,lamar,Southland,Lamar,,0,74,73,Loss,5,3,L 3,,Reg
2009-12-05-norfolk-state,Echols Memorial Hall,2009-12-05-norfolk-state,"Sat, Dec 5, 2009",2009-12-05,9,Away,norfolk-state,MEAC,Norfolk State,,1,84,93,Win,5,4,W 1,,Reg
2009-12-13-northwestern,Welsh-Ryan Arena,2009-12-13-northwestern,"Sun, Dec 13, 2009",2009-12-13,10,Away,northwestern,Big Ten,Northwestern,,0,90,65,Loss,6,4,L 1,,Reg
2009-12-21-miami-fl,BankUnited Center,2009-12-21-miami-fl,"Mon, Dec 21, 2009",2009-12-21,11,Away,miami-fl,ACC,Miami (FL),,0,80,59,Loss,7,4,L 2,,Reg
2009-12-23-tennessee,Thompson-Boling Arena,2009-12-23-tennessee,"Wed, Dec 23, 2009",2009-12-23,12,Away,tennessee,SEC,Tennessee,16,0,99,78,Loss,8,4,L 3,,Reg
2009-12-30-tulane,Avron B. Fogelman Arena,2009-12-30-tulane,"Wed, Dec 30, 2009",2009-12-30,13,Away,tulane,CUSA,Tulane,,0,78,54,Loss,9,4,L 4,,Reg
2010-01-05-north-carolina-at,Ellis Corbett Sports Center,2010-01-05-north-carolina-at,"Tue, Jan 5, 2010",2010-01-05,14,Home,Carson-Newman,Non-DI School,Carson-Newman,,0,74,81,Win,9,5,W 1,,Reg
2010-01-09-florida-am,Multipurpose Center and Teaching Gym,2010-01-09-florida-am,"Sat, Jan 9, 2010",2010-01-09,15,Away,florida-am,MEAC,Florida A&M,,0,70,66,Loss,10,5,L 1,,Reg
2010-01-11-bethune-cookman,Moore Gymnasium,2010-01-11-bethune-cookman,"Mon, Jan 11, 2010",2010-01-11,16,Away,bethune-cookman,MEAC,Bethune-Cookman,,0,66,65,Loss,11,5,L 2,,Reg
2010-01-16-north-carolina-at,Ellis Corbett Sports Center,2010-01-16-north-carolina-at,"Sat, Jan 16, 2010",2010-01-16,17,Home,howard,MEAC,Howard,,0,82,77,Loss,12,5,L 3,,Reg
2010-01-18-north-carolina-at,Ellis Corbett Sports Center,2010-01-18-north-carolina-at,"Mon, Jan 18, 2010",2010-01-18,18,Home,hampton,MEAC,Hampton,,0,65,55,Loss,13,5,L 4,,Reg
2010-01-23-south-carolina-state,SHM Memorial Center,2010-01-23-south-carolina-state,"Sat, Jan 23, 2010",2010-01-23,19,Away,south-carolina-state,MEAC,South Carolina State,,0,58,67,Win,13,6,W 1,,Reg
2010-01-25-winston-salem,Lawrence Joel Coliseum,2010-01-25-winston-salem,"Mon, Jan 25, 2010",2010-01-25,20,Away,Winston-Salem,MEAC,Winston-Salem,,0,59,57,Loss,14,6,L 1,,Reg
2010-01-31-north-carolina-at,Ellis Corbett Sports Center,2010-01-31-north-carolina-at,"Sun, Jan 31, 2010",2010-01-31,21,Home,coppin-state,MEAC,Coppin State,,0,62,67,Win,14,7,W 1,,Reg
2010-02-01-north-carolina-at,Ellis Corbett Sports Center,2010-02-01-north-carolina-at,"Mon, Feb 1, 2010",2010-02-01,22,Home,morgan-state,MEAC,Morgan State,,0,74,65,Loss,15,7,L 1,,Reg
2010-02-06-north-carolina-at,Ellis Corbett Sports Center,2010-02-06-north-carolina-at,"Sat, Feb 6, 2010",2010-02-06,23,Home,delaware-state,MEAC,Delaware State,,0,54,65,Win,15,8,W 1,,Reg
2010-02-08-north-carolina-at,Ellis Corbett Sports Center,2010-02-08-north-carolina-at,"Mon, Feb 8, 2010",2010-02-08,24,Home,maryland-eastern-shore,MEAC,Maryland-Eastern Shore,,0,62,52,Loss,16,8,L 1,,Reg
2010-02-13-howard,Burr Gymnasium,2010-02-13-howard,"Sat, Feb 13, 2010",2010-02-13,25,Away,howard,MEAC,Howard,,0,59,49,Loss,17,8,L 2,,Reg
2010-02-15-hampton,Convocation Center,2010-02-15-hampton,"Mon, Feb 15, 2010",2010-02-15,26,Away,hampton,MEAC,Hampton,,0,65,69,Win,17,9,W 1,,Reg
2010-02-17-north-carolina-at,Ellis Corbett Sports Center,2010-02-17-north-carolina-at,"Wed, Feb 17, 2010",2010-02-17,27,Home,south-carolina-state,MEAC,South Carolina State,,0,69,87,Win,17,10,W 2,,Reg
2010-02-22-north-carolina-at,Ellis Corbett Sports Center,2010-02-22-north-carolina-at,"Mon, Feb 22, 2010",2010-02-22,28,Home,Winston-Salem,MEAC,Winston-Salem,,0,79,74,Loss,18,10,L 1,,Reg
2010-02-27-coppin-state,Coppin Center,2010-02-27-coppin-state,"Sat, Feb 27, 2010",2010-02-27,29,Away,coppin-state,MEAC,Coppin State,,0,77,65,Loss,19,10,L 2,,Reg
2010-03-01-morgan-state,Hill Field House,2010-03-01-morgan-state,"Mon, Mar 1, 2010",2010-03-01,30,Away,morgan-state,MEAC,Morgan State,,0,81,67,Loss,20,10,L 3,,Reg
2010-03-04-north-carolina-at,Ellis Corbett Sports Center,2010-03-04-north-carolina-at,"Thu, Mar 4, 2010",2010-03-04,31,Home,norfolk-state,MEAC,Norfolk State,,0,67,66,Loss,21,10,L 4,,Reg
2010-03-09-howard,Lawrence Joel Coliseum,2010-03-09-howard,"Tue, Mar 9, 2010",2010-03-09,32,Neutral,howard,MEAC,Howard,,0,55,65,Win,21,11,W 1,,Conf-Tourney
2010-03-10-north-carolina-at,Lawrence Joel Coliseum,2010-03-10-north-carolina-at,"Wed, Mar 10, 2010",2010-03-10,33,Neutral,morgan-state,MEAC,Morgan State,,0,84,57,Loss,22,11,L 1,,Conf-Tourney
