,arena,boxscore_index,date,datetime,game,location,opponent_abbr,opponent_conference,opponent_name,opponent_rank,overtimes,points_against,points_for,result,season_losses,season_wins,streak,time,type
2010-11-17-mississippi,C.M. Tad Smith Coliseum,2010-11-17-mississippi,"Wed, Nov 17, 2010",2010-11-17,2,Home,murray-state,OVC,Murray State,,0,61,77,Win,0,2,W 2,,Reg
2010-11-20-mississippi,C.M. Tad Smith Coliseum,2010-11-20-mississippi,"Sat, Nov 20, 2010",2010-11-20,3,Home,dayton,A-10,Dayton,,1,78,71,Loss,1,2,L 1,,Reg
2010-11-26-mississippi,C.M. Tad Smith Coliseum,2010-11-26-mississippi,"Fri, Nov 26, 2010",2010-11-26,4,Home,penn-state,Big Ten,Penn State,,0,71,84,Win,1,3,W 1,,Reg
2010-11-30-miami-fl,BankUnited Center,2010-11-30-miami-fl,"Tue, Nov 30, 2010",2010-11-30,5,Away,miami-fl,ACC,Miami (FL),,0,86,73,Loss,2,3,L 1,,Reg
2010-12-04-mississippi,C.M. Tad Smith Coliseum,2010-12-04-mississippi,"Sat, Dec 4, 2010",2010-12-04,6,Home,southern-mississippi,CUSA,Southern Mississippi,,0,81,86,Win,2,4,W 1,,Reg
2010-12-11-arkansas-little-rock,Jack Stephens Center,2010-12-11-arkansas-little-rock,"Sat, Dec 11, 2010",2010-12-11,7,Away,arkansas-little-rock,Sun Belt,Little Rock,,0,70,84,Win,2,5,W 2,,Reg
2010-12-13-mississippi,C.M. Tad Smith Coliseum,2010-12-13-mississippi,"Mon, Dec 13, 2010",2010-12-13,8,Home,mississippi-valley-state,SWAC,Mississippi Valley State,,0,69,101,Win,2,6,W 3,,Reg
2010-12-18-mississippi,C.M. Tad Smith Coliseum,2010-12-18-mississippi,"Sat, Dec 18, 2010",2010-12-18,9,Home,east-tennessee-state,A-Sun,East Tennessee State,,0,50,71,Win,2,7,W 4,,Reg
2010-12-22-mississippi,Poliforum Benito Juarez,2010-12-22-mississippi,"Wed, Dec 22, 2010",2010-12-22,10,Neutral,texas-state,Southland,Texas State,,0,72,83,Win,2,8,W 5,,Reg
2010-12-23-colorado-state,,2010-12-23-colorado-state,"Thu, Dec 23, 2010",2010-12-23,11,Neutral,colorado-state,MWC,Colorado State,,0,68,61,Loss,3,8,L 1,,Reg
2010-12-24-mississippi,Poliforum Benito Juarez,2010-12-24-mississippi,"Fri, Dec 24, 2010",2010-12-24,12,Neutral,saint-louis,A-10,Saint Louis,,0,61,69,Win,3,9,W 1,,Reg
2010-12-30-mississippi,C.M. Tad Smith Coliseum,2010-12-30-mississippi,"Thu, Dec 30, 2010",2010-12-30,13,Home,alcorn-state,SWAC,Alcorn State,,0,62,100,Win,3,10,W 2,,Reg
2011-01-02-mississippi,C.M. Tad Smith Coliseum,2011-01-02-mississippi,"Sun, Jan 2, 2011",2011-01-02,14,Home,southeastern-louisiana,Southland,Southeastern Louisiana,,0,59,68,Win,3,11,W 3,,Reg
2011-01-05-southern-methodist,Moody Coliseum,2011-01-05-southern-methodist,"Wed, Jan 5, 2011",2011-01-05,15,Away,southern-methodist,CUSA,Southern Methodist,,0,57,75,Win,3,12,W 4,,Reg
2011-01-08-florida,Stephen C. O'Connell Center,2011-01-08-florida,"Sat, Jan 8, 2011",2011-01-08,16,Away,florida,SEC,Florida,,0,77,71,Loss,4,12,L 1,,Reg
2011-01-13-mississippi,C.M. Tad Smith Coliseum,2011-01-13-mississippi,"Thu, Jan 13, 2011",2011-01-13,17,Home,mississippi-state,SEC,Mississippi State,,0,69,64,Loss,5,12,L 2,,Reg
2011-01-15-mississippi,C.M. Tad Smith Coliseum,2011-01-15-mississippi,"Sat, Jan 15, 2011",2011-01-15,18,Home,georgia,SEC,Georgia,24,0,98,76,Loss,6,12,L 3,,Reg
2011-01-19-vanderbilt,Memorial Gymnasium,2011-01-19-vanderbilt,"Wed, Jan 19, 2011",2011-01-19,19,Away,vanderbilt,SEC,Vanderbilt,,0,84,74,Loss,7,12,L 4,,Reg
2011-01-22-louisiana-state,Maravich Assembly Center,2011-01-22-louisiana-state,"Sat, Jan 22, 2011",2011-01-22,20,Away,louisiana-state,SEC,Louisiana State,,0,51,78,Win,7,13,W 1,,Reg
2011-01-29-mississippi,C.M. Tad Smith Coliseum,2011-01-29-mississippi,"Sat, Jan 29, 2011",2011-01-29,21,Home,tennessee,SEC,Tennessee,,0,74,57,Loss,8,13,L 1,,Reg
2011-02-01-mississippi,C.M. Tad Smith Coliseum,2011-02-01-mississippi,"Tue, Feb 1, 2011",2011-02-01,22,Home,kentucky,SEC,Kentucky,10,0,69,71,Win,8,14,W 1,,Reg
2011-02-05-arkansas,Bud Walton Arena,2011-02-05-arkansas,"Sat, Feb 5, 2011",2011-02-05,23,Away,arkansas,SEC,Arkansas,,0,60,69,Win,8,15,W 2,,Reg
2011-02-09-mississippi,C.M. Tad Smith Coliseum,2011-02-09-mississippi,"Wed, Feb 9, 2011",2011-02-09,24,Home,louisiana-state,SEC,Louisiana State,,0,60,66,Win,8,16,W 3,,Reg
2011-02-12-alabama,Coleman Coliseum,2011-02-12-alabama,"Sat, Feb 12, 2011",2011-02-12,25,Away,alabama,SEC,Alabama,,0,74,64,Loss,9,16,L 1,,Reg
2011-02-16-mississippi,C.M. Tad Smith Coliseum,2011-02-16-mississippi,"Wed, Feb 16, 2011",2011-02-16,26,Home,auburn,SEC,Auburn,,0,59,90,Win,9,17,W 1,,Reg
2011-02-19-mississippi-state,Humphrey Coliseum,2011-02-19-mississippi-state,"Sat, Feb 19, 2011",2011-02-19,27,Away,mississippi-state,SEC,Mississippi State,,0,71,58,Loss,10,17,L 1,,Reg
2011-02-22-south-carolina,The Colonial Life Arena,2011-02-22-south-carolina,"Tue, Feb 22, 2011",2011-02-22,28,Away,south-carolina,SEC,South Carolina,,0,79,73,Loss,11,17,L 2,,Reg
2011-02-26-mississippi,C.M. Tad Smith Coliseum,2011-02-26-mississippi,"Sat, Feb 26, 2011",2011-02-26,29,Home,alabama,SEC,Alabama,,0,63,68,Win,11,18,W 1,,Reg
2011-03-02-auburn,Auburn Arena,2011-03-02-auburn,"Wed, Mar 2, 2011",2011-03-02,30,Away,auburn,SEC,Auburn,,0,76,73,Loss,12,18,L 1,,Reg
2011-03-05-mississippi,C.M. Tad Smith Coliseum,2011-03-05-mississippi,"Sat, Mar 5, 2011",2011-03-05,31,Home,arkansas,SEC,Arkansas,,0,74,84,Win,12,19,W 1,,Reg
2011-03-10-mississippi,,2011-03-10-mississippi,"Thu, Mar 10, 2011",2011-03-10,32,Neutral,south-carolina,SEC,South Carolina,,0,55,66,Win,12,20,W 2,,Conf-Tourney
2011-03-11-kentucky,,2011-03-11-kentucky,"Fri, Mar 11, 2011",2011-03-11,33,Neutral,kentucky,SEC,Kentucky,15,0,75,66,Loss,13,20,L 1,,Conf-Tourney
2011-03-16-california,Haas Pavilion,2011-03-16-california,"Wed, Mar 16, 2011",2011-03-16,34,Away,california,Pac-10,California,,0,77,74,Loss,14,20,L 2,,NIT
2010-11-12-missouri-kansas-city,Swinney Recreation Center,2010-11-12-missouri-kansas-city,"Fri, Nov 12, 2010",2010-11-12,1,Home,Truman State,Non-DI School,Truman State,,0,59,71,Win,0,1,W 1,,Reg
2010-11-16-central-arkansas,Jeff Farris Center,2010-11-16-central-arkansas,"Tue, Nov 16, 2010",2010-11-16,2,Away,central-arkansas,Southland,Central Arkansas,,0,71,73,Win,0,2,W 2,,Reg
2010-11-20-missouri-kansas-city,Swinney Recreation Center,2010-11-20-missouri-kansas-city,"Sat, Nov 20, 2010",2010-11-20,3,Home,southeast-missouri-state,OVC,Southeast Missouri State,,0,62,70,Win,0,3,W 3,,Reg
2010-11-24-missouri-kansas-city,Swinney Recreation Center,2010-11-24-missouri-kansas-city,"Wed, Nov 24, 2010",2010-11-24,4,Home,southern-illinois-edwardsville,Ind,Southern Illinois-Edwardsville,,0,64,82,Win,0,4,W 4,,Reg
2010-11-29-wichita-state,Charles Koch Arena,2010-11-29-wichita-state,"Mon, Nov 29, 2010",2010-11-29,5,Away,wichita-state,MVC,Wichita State,,0,71,52,Loss,1,4,L 1,,Reg
2010-12-02-ipfw,Allen County War Memorial Coliseum,2010-12-02-ipfw,"Thu, Dec 2, 2010",2010-12-02,6,Away,ipfw,Summit,Purdue-Fort Wayne,,1,76,72,Loss,2,4,L 2,,Reg
2010-12-04-oakland,Athletics Center O'rena,2010-12-04-oakland,"Sat, Dec 4, 2010",2010-12-04,7,Away,oakland,Summit,Oakland,,0,99,62,Loss,3,4,L 3,,Reg
2010-12-08-missouri-kansas-city,Swinney Recreation Center,2010-12-08-missouri-kansas-city,"Wed, Dec 8, 2010",2010-12-08,8,Home,utah-valley,GWC,Utah Valley,,0,63,70,Win,3,5,W 1,,Reg
2010-12-11-idaho-state,Holt Arena,2010-12-11-idaho-state,"Sat, Dec 11, 2010",2010-12-11,9,Away,idaho-state,Big Sky,Idaho State,,0,78,57,Loss,4,5,L 1,,Reg
2010-12-18-missouri-kansas-city,Swinney Recreation Center,2010-12-18-missouri-kansas-city,"Sat, Dec 18, 2010",2010-12-18,10,Home,north-dakota,GWC,North Dakota,,0,61,69,Win,4,6,W 1,,Reg
2010-12-21-missouri-kansas-city,Swinney Recreation Center,2010-12-21-missouri-kansas-city,"Tue, Dec 21, 2010",2010-12-21,11,Home,houston-baptist,GWC,Houston Baptist,,0,51,73,Win,4,7,W 2,,Reg
2010-12-23-kansas-state,Bramlage Coliseum,2010-12-23-kansas-state,"Thu, Dec 23, 2010",2010-12-23,12,Away,kansas-state,Big 12,Kansas State,11,0,80,64,Loss,5,7,L 1,,Reg
2010-12-28-missouri-kansas-city,Swinney Recreation Center,2010-12-28-missouri-kansas-city,"Tue, Dec 28, 2010",2010-12-28,13,Home,north-dakota-state,Summit,North Dakota State,,0,73,75,Win,5,8,W 1,,Reg
2010-12-30-missouri-kansas-city,Swinney Recreation Center,2010-12-30-missouri-kansas-city,"Thu, Dec 30, 2010",2010-12-30,14,Home,south-dakota-state,Summit,South Dakota State,,0,91,71,Loss,6,8,L 1,,Reg
2011-01-05-kansas,Allen Fieldhouse,2011-01-05-kansas,"Wed, Jan 5, 2011",2011-01-05,15,Away,kansas,Big 12,Kansas,3,0,99,52,Loss,7,8,L 2,,Reg
2011-01-08-missouri-kansas-city,Swinney Recreation Center,2011-01-08-missouri-kansas-city,"Sat, Jan 8, 2011",2011-01-08,16,Home,southern-utah,Summit,Southern Utah,,0,76,82,Win,7,9,W 1,,Reg
2011-01-13-centenary-la,Gold Dome,2011-01-13-centenary-la,"Thu, Jan 13, 2011",2011-01-13,17,Away,centenary-la,Summit,Centenary (LA),,0,67,71,Win,7,10,W 2,,Reg
2011-01-15-oral-roberts,Mabee Center,2011-01-15-oral-roberts,"Sat, Jan 15, 2011",2011-01-15,18,Away,oral-roberts,Summit,Oral Roberts,,1,69,63,Loss,8,10,L 1,,Reg
2011-01-20-missouri-kansas-city,Swinney Recreation Center,2011-01-20-missouri-kansas-city,"Thu, Jan 20, 2011",2011-01-20,19,Home,iupui,Summit,IUPUI,,2,77,85,Win,8,11,W 1,,Reg
2011-01-22-missouri-kansas-city,Swinney Recreation Center,2011-01-22-missouri-kansas-city,"Sat, Jan 22, 2011",2011-01-22,20,Home,western-illinois,Summit,Western Illinois,,0,46,55,Win,8,12,W 2,,Reg
2011-01-27-south-dakota-state,Frost Arena,2011-01-27-south-dakota-state,"Thu, Jan 27, 2011",2011-01-27,21,Away,south-dakota-state,Summit,South Dakota State,,0,58,63,Win,8,13,W 3,,Reg
2011-01-29-north-dakota-state,Bison Sports Arena,2011-01-29-north-dakota-state,"Sat, Jan 29, 2011",2011-01-29,22,Away,north-dakota-state,Summit,North Dakota State,,2,89,88,Loss,9,13,L 1,,Reg
2011-02-05-southern-utah,Centrum,2011-02-05-southern-utah,"Sat, Feb 5, 2011",2011-02-05,23,Away,southern-utah,Summit,Southern Utah,,0,68,71,Win,9,14,W 1,,Reg
2011-02-10-missouri-kansas-city,Swinney Recreation Center,2011-02-10-missouri-kansas-city,"Thu, Feb 10, 2011",2011-02-10,24,Home,oral-roberts,Summit,Oral Roberts,,0,102,81,Loss,10,14,L 1,,Reg
2011-02-12-missouri-kansas-city,Swinney Recreation Center,2011-02-12-missouri-kansas-city,"Sat, Feb 12, 2011",2011-02-12,25,Home,centenary-la,Summit,Centenary (LA),,0,58,91,Win,10,15,W 1,,Reg
2011-02-17-western-illinois,Western Hall,2011-02-17-western-illinois,"Thu, Feb 17, 2011",2011-02-17,26,Away,western-illinois,Summit,Western Illinois,,0,61,66,Win,10,16,W 2,,Reg
2011-02-19-iupui,The Jungle,2011-02-19-iupui,"Sat, Feb 19, 2011",2011-02-19,27,Away,iupui,Summit,IUPUI,,0,84,69,Loss,11,16,L 1,,Reg
2011-02-24-missouri-kansas-city,Swinney Recreation Center,2011-02-24-missouri-kansas-city,"Thu, Feb 24, 2011",2011-02-24,28,Home,oakland,Summit,Oakland,,0,103,90,Loss,12,16,L 2,,Reg
2011-02-26-missouri-kansas-city,Swinney Recreation Center,2011-02-26-missouri-kansas-city,"Sat, Feb 26, 2011",2011-02-26,29,Home,ipfw,Summit,Purdue-Fort Wayne,,0,82,57,Loss,13,16,L 3,,Reg
2011-03-06-iupui,Sioux Falls Arena,2011-03-06-iupui,"Sun, Mar 6, 2011",2011-03-06,30,Neutral,iupui,Summit,IUPUI,,0,79,55,Loss,14,16,L 4,,Conf-Tourney
2010-11-12-missouri-state,JQH Arena,2010-11-12-missouri-state,"Fri, Nov 12, 2010",2010-11-12,1,Home,oral-roberts,Summit,Oral Roberts,,0,61,78,Win,0,1,W 1,,Reg
2010-11-16-missouri-state,Thompson-Boling Arena,2010-11-16-missouri-state,"Tue, Nov 16, 2010",2010-11-16,2,Neutral,arkansas-state,Sun Belt,Arkansas State,,0,71,80,Win,0,2,W 2,,Reg
2010-11-17-tennessee,Thompson-Boling Arena,2010-11-17-tennessee,"Wed, Nov 17, 2010",2010-11-17,3,Away,tennessee,SEC,Tennessee,24,0,60,56,Loss,1,2,L 1,,Reg
2010-11-19-tulsa,Donald W. Reynolds Center,2010-11-19-tulsa,"Fri, Nov 19, 2010",2010-11-19,4,Away,tulsa,CUSA,Tulsa,,0,62,50,Loss,2,2,L 2,,Reg
2010-11-22-missouri-state,JQH Arena,2010-11-22-missouri-state,"Mon, Nov 22, 2010",2010-11-22,5,Home,pepperdine,WCC,Pepperdine,,0,60,80,Win,2,3,W 1,,Reg
2010-11-23-missouri-state,,2010-11-23-missouri-state,"Tue, Nov 23, 2010",2010-11-23,6,Home,pacific,Big West,Pacific,,0,49,60,Win,2,4,W 2,,Reg
2010-12-01-missouri-state,JQH Arena,2010-12-01-missouri-state,"Wed, Dec 1, 2010",2010-12-01,7,Home,arkansas-little-rock,Sun Belt,Little Rock,,0,46,80,Win,2,5,W 3,,Reg
2010-12-04-missouri-state,JQH Arena,2010-12-04-missouri-state,"Sat, Dec 4, 2010",2010-12-04,8,Home,central-arkansas,Southland,Central Arkansas,,0,61,101,Win,2,6,W 4,,Reg
2010-12-11-oklahoma-state,Gallagher-Iba Arena,2010-12-11-oklahoma-state,"Sat, Dec 11, 2010",2010-12-11,9,Away,oklahoma-state,Big 12,Oklahoma State,,0,84,70,Loss,3,6,L 1,,Reg
2010-12-18-missouri-state,JQH Arena,2010-12-18-missouri-state,"Sat, Dec 18, 2010",2010-12-18,10,Home,saint-louis,A-10,Saint Louis,,0,65,81,Win,3,7,W 1,,Reg
2010-12-22-missouri-state,JQH Arena,2010-12-22-missouri-state,"Wed, Dec 22, 2010",2010-12-22,11,Home,arkansas-state,Sun Belt,Arkansas State,,0,70,77,Win,3,8,W 2,,Reg
2010-12-29-northern-iowa,McLeod Center,2010-12-29-northern-iowa,"Wed, Dec 29, 2010",2010-12-29,12,Away,northern-iowa,MVC,Northern Iowa,,0,57,58,Win,3,9,W 3,,Reg
2011-01-01-missouri-state,JQH Arena,2011-01-01-missouri-state,"Sat, Jan 1, 2011",2011-01-01,13,Home,illinois-state,MVC,Illinois State,,0,71,82,Win,3,10,W 4,,Reg
2011-01-04-creighton,Qwest Center OMAHA,2011-01-04-creighton,"Tue, Jan 4, 2011",2011-01-04,14,Away,creighton,MVC,Creighton,,0,55,67,Win,3,11,W 5,,Reg
2011-01-07-missouri-state,JQH Arena,2011-01-07-missouri-state,"Fri, Jan 7, 2011",2011-01-07,15,Home,evansville,MVC,Evansville,,0,50,65,Win,3,12,W 6,,Reg
2011-01-09-wichita-state,Charles Koch Arena,2011-01-09-wichita-state,"Sun, Jan 9, 2011",2011-01-09,16,Away,wichita-state,MVC,Wichita State,,0,56,59,Win,3,13,W 7,,Reg
2011-01-12-missouri-state,JQH Arena,2011-01-12-missouri-state,"Wed, Jan 12, 2011",2011-01-12,17,Home,southern-illinois,MVC,Southern Illinois,,0,51,64,Win,3,14,W 8,,Reg
2011-01-16-bradley,Carver Arena,2011-01-16-bradley,"Sun, Jan 16, 2011",2011-01-16,18,Away,bradley,MVC,Bradley,,0,67,78,Win,3,15,W 9,,Reg
2011-01-19-indiana-state,Hulman Center,2011-01-19-indiana-state,"Wed, Jan 19, 2011",2011-01-19,19,Away,indiana-state,MVC,Indiana State,,0,70,69,Loss,4,15,L 1,,Reg
2011-01-22-missouri-state,JQH Arena,2011-01-22-missouri-state,"Sat, Jan 22, 2011",2011-01-22,20,Home,creighton,MVC,Creighton,,0,66,67,Win,4,16,W 1,,Reg
2011-01-25-drake,Knapp Center,2011-01-25-drake,"Tue, Jan 25, 2011",2011-01-25,21,Away,drake,MVC,Drake,,0,70,73,Win,4,17,W 2,,Reg
2011-01-30-missouri-state,JQH Arena,2011-01-30-missouri-state,"Sun, Jan 30, 2011",2011-01-30,22,Home,northern-iowa,MVC,Northern Iowa,,0,60,59,Loss,5,17,L 1,,Reg
2011-02-02-evansville,Roberts Stadium,2011-02-02-evansville,"Wed, Feb 2, 2011",2011-02-02,23,Away,evansville,MVC,Evansville,,0,77,65,Loss,6,17,L 2,,Reg
2011-02-05-missouri-state,JQH Arena,2011-02-05-missouri-state,"Sat, Feb 5, 2011",2011-02-05,24,Home,indiana-state,MVC,Indiana State,,0,66,73,Win,6,18,W 1,,Reg
2011-02-09-missouri-state,JQH Arena,2011-02-09-missouri-state,"Wed, Feb 9, 2011",2011-02-09,25,Home,bradley,MVC,Bradley,,0,69,77,Win,6,19,W 2,,Reg
2011-02-12-illinois-state,Redbird Arena,2011-02-12-illinois-state,"Sat, Feb 12, 2011",2011-02-12,26,Away,illinois-state,MVC,Illinois State,,0,59,68,Win,6,20,W 3,,Reg
2011-02-15-missouri-state,JQH Arena,2011-02-15-missouri-state,"Tue, Feb 15, 2011",2011-02-15,27,Home,drake,MVC,Drake,,0,51,60,Win,6,21,W 4,,Reg
2011-02-19-valparaiso,Athletics-Recreation Center,2011-02-19-valparaiso,"Sat, Feb 19, 2011",2011-02-19,28,Away,valparaiso,Horizon,Valparaiso,,0,80,67,Loss,7,21,L 1,,Reg
2011-02-23-southern-illinois,The SIU Arena,2011-02-23-southern-illinois,"Wed, Feb 23, 2011",2011-02-23,29,Away,southern-illinois,MVC,Southern Illinois,,0,58,76,Win,7,22,W 1,,Reg
2011-02-26-missouri-state,JQH Arena,2011-02-26-missouri-state,"Sat, Feb 26, 2011",2011-02-26,30,Home,wichita-state,MVC,Wichita State,,0,64,69,Win,7,23,W 2,,Reg
2011-03-04-missouri-state,Scottrade Center,2011-03-04-missouri-state,"Fri, Mar 4, 2011",2011-03-04,31,Neutral,southern-illinois,MVC,Southern Illinois,,0,56,58,Win,7,24,W 3,,Conf-Tourney
2011-03-05-missouri-state,Scottrade Center,2011-03-05-missouri-state,"Sat, Mar 5, 2011",2011-03-05,32,Neutral,creighton,MVC,Creighton,,0,50,60,Win,7,25,W 4,,Conf-Tourney
2011-03-06-missouri-state,Scottrade Center,2011-03-06-missouri-state,"Sun, Mar 6, 2011",2011-03-06,33,Neutral,indiana-state,MVC,Indiana State,,0,60,56,Loss,8,25,L 1,,Conf-Tourney
2011-03-15-missouri-state,JQH Arena,2011-03-15-missouri-state,"Tue, Mar 15, 2011",2011-03-15,34,Home,murray-state,OVC,Murray State,,0,76,89,Win,8,26,W 1,,NIT
2011-03-21-miami-fl,BankUnited Center,2011-03-21-miami-fl,"Mon, Mar 21, 2011",2011-03-21,35,Away,miami-fl,ACC,Miami (FL),,0,81,72,Loss,9,26,L 1,,NIT
2010-11-18-missouri,Mizzou Arena,2010-11-18-missouri,"Thu, Nov 18, 2010",2010-11-18,1,Home,western-illinois,Summit,Western Illinois,,0,61,66,Win,0,1,W 1,,Reg
2010-11-20-missouri,Mizzou Arena,2010-11-20-missouri,"Sat, Nov 20, 2010",2010-11-20,2,Home,north-florida,A-Sun,North Florida,,0,58,96,Win,0,2,W 2,,Reg
2010-11-23-missouri,Aventura Spa Palace Resort,2010-11-23-missouri,"Tue, Nov 23, 2010",2010-11-23,3,Neutral,wyoming,MWC,Wyoming,,0,62,72,Win,0,3,W 3,,Reg
2010-11-24-la-salle,Aventura Spa Palace Resort,2010-11-24-la-salle,"Wed, Nov 24, 2010",2010-11-24,4,Neutral,la-salle,A-10,La Salle,,0,71,83,Win,0,4,W 4,,Reg
2010-11-28-missouri,Mizzou Arena,2010-11-28-missouri,"Sun, Nov 28, 2010",2010-11-28,5,Home,arkansas-pine-bluff,SWAC,Arkansas-Pine Bluff,,0,63,91,Win,0,5,W 5,,Reg
2010-11-30-missouri,Sprint Center,2010-11-30-missouri,"Tue, Nov 30, 2010",2010-11-30,6,Neutral,georgetown,Big East,Georgetown,16,1,111,102,Loss,1,5,L 1,,Reg
2010-12-02-oregon,McArthur Court,2010-12-02-oregon,"Thu, Dec 2, 2010",2010-12-02,7,Away,oregon,Pac-10,Oregon,,0,80,83,Win,1,6,W 1,,Reg
2010-12-08-missouri,Mizzou Arena,2010-12-08-missouri,"Wed, Dec 8, 2010",2010-12-08,8,Home,vanderbilt,SEC,Vanderbilt,,1,82,85,Win,1,7,W 2,,Reg
2010-12-11-missouri,Mizzou Arena,2010-12-11-missouri,"Sat, Dec 11, 2010",2010-12-11,9,Home,presbyterian,Big South,Presbyterian,,0,55,70,Win,1,8,W 3,,Reg
2010-12-16-missouri,Mizzou Arena,2010-12-16-missouri,"Thu, Dec 16, 2010",2010-12-16,10,Home,oral-roberts,Summit,Oral Roberts,,0,62,81,Win,1,9,W 4,,Reg
2010-12-18-missouri,Mizzou Arena,2010-12-18-missouri,"Sat, Dec 18, 2010",2010-12-18,11,Home,central-arkansas,Southland,Central Arkansas,,0,63,116,Win,1,10,W 5,,Reg
2010-12-22-illinois,Scottrade Center,2010-12-22-illinois,"Wed, Dec 22, 2010",2010-12-22,12,Neutral,illinois,Big Ten,Illinois,21,0,64,75,Win,1,11,W 6,,Reg
2010-12-27-missouri,Mizzou Arena,2010-12-27-missouri,"Mon, Dec 27, 2010",2010-12-27,13,Home,northern-illinois,MAC,Northern Illinois,,0,61,97,Win,1,12,W 7,,Reg
2010-12-30-missouri,Mizzou Arena,2010-12-30-missouri,"Thu, Dec 30, 2010",2010-12-30,14,Home,old-dominion,CAA,Old Dominion,,0,58,81,Win,1,13,W 8,,Reg
2011-01-05-missouri,Mizzou Arena,2011-01-05-missouri,"Wed, Jan 5, 2011",2011-01-05,15,Home,North Alabama,Non-DI School,North Alabama,,0,58,98,Win,1,14,W 9,,Reg
2011-01-08-colorado,Coors Events/Conference Center,2011-01-08-colorado,"Sat, Jan 8, 2011",2011-01-08,16,Away,colorado,Big 12,Colorado,,0,89,76,Loss,2,14,L 1,,Reg
2011-01-12-missouri,Mizzou Arena,2011-01-12-missouri,"Wed, Jan 12, 2011",2011-01-12,17,Home,nebraska,Big 12,Nebraska,,0,69,77,Win,2,15,W 1,,Reg
2011-01-15-texas-am,Reed Arena,2011-01-15-texas-am,"Sat, Jan 15, 2011",2011-01-15,18,Away,texas-am,Big 12,Texas A&M,14,1,91,89,Loss,3,15,L 1,,Reg
2011-01-17-missouri,Mizzou Arena,2011-01-17-missouri,"Mon, Jan 17, 2011",2011-01-17,19,Home,kansas-state,Big 12,Kansas State,,0,59,75,Win,3,16,W 1,,Reg
2011-01-22-missouri,Mizzou Arena,2011-01-22-missouri,"Sat, Jan 22, 2011",2011-01-22,20,Home,iowa-state,Big 12,Iowa State,,0,54,87,Win,3,17,W 2,,Reg
2011-01-29-texas,Frank Erwin Center,2011-01-29-texas,"Sat, Jan 29, 2011",2011-01-29,21,Away,texas,Big 12,Texas,7,0,71,58,Loss,4,17,L 1,,Reg
2011-02-02-oklahoma-state,Gallagher-Iba Arena,2011-02-02-oklahoma-state,"Wed, Feb 2, 2011",2011-02-02,22,Away,oklahoma-state,Big 12,Oklahoma State,,0,76,70,Loss,5,17,L 2,,Reg
2011-02-05-missouri,Mizzou Arena,2011-02-05-missouri,"Sat, Feb 5, 2011",2011-02-05,23,Home,colorado,Big 12,Colorado,,0,73,89,Win,5,18,W 1,,Reg
2011-02-07-kansas,Allen Fieldhouse,2011-02-07-kansas,"Mon, Feb 7, 2011",2011-02-07,24,Away,kansas,Big 12,Kansas,2,0,103,86,Loss,6,18,L 1,,Reg
2011-02-12-missouri,Mizzou Arena,2011-02-12-missouri,"Sat, Feb 12, 2011",2011-02-12,25,Home,oklahoma,Big 12,Oklahoma,,0,61,84,Win,6,19,W 1,,Reg
2011-02-15-missouri,Mizzou Arena,2011-02-15-missouri,"Tue, Feb 15, 2011",2011-02-15,26,Home,texas-tech,Big 12,Texas Tech,,0,84,92,Win,6,20,W 2,,Reg
2011-02-19-iowa-state,James H. Hilton Coliseum,2011-02-19-iowa-state,"Sat, Feb 19, 2011",2011-02-19,27,Away,iowa-state,Big 12,Iowa State,,0,70,76,Win,6,21,W 3,,Reg
2011-02-23-missouri,Mizzou Arena,2011-02-23-missouri,"Wed, Feb 23, 2011",2011-02-23,28,Home,baylor,Big 12,Baylor,,0,59,77,Win,6,22,W 4,,Reg
2011-02-26-kansas-state,Bramlage Coliseum,2011-02-26-kansas-state,"Sat, Feb 26, 2011",2011-02-26,29,Away,kansas-state,Big 12,Kansas State,,0,80,70,Loss,7,22,L 1,,Reg
2011-03-01-nebraska,Bob Devaney Sports Center,2011-03-01-nebraska,"Tue, Mar 1, 2011",2011-03-01,30,Away,nebraska,Big 12,Nebraska,,0,69,58,Loss,8,22,L 2,,Reg
2011-03-05-missouri,Mizzou Arena,2011-03-05-missouri,"Sat, Mar 5, 2011",2011-03-05,31,Home,kansas,Big 12,Kansas,2,0,70,66,Loss,9,22,L 3,,Reg
2011-03-09-missouri,Sprint Center,2011-03-09-missouri,"Wed, Mar 9, 2011",2011-03-09,32,Neutral,texas-tech,Big 12,Texas Tech,,0,84,88,Win,9,23,W 1,,Conf-Tourney
2011-03-10-texas-am,Sprint Center,2011-03-10-texas-am,"Thu, Mar 10, 2011",2011-03-10,33,Neutral,texas-am,Big 12,Texas A&M,,0,86,71,Loss,10,23,L 1,,Conf-Tourney
2011-03-17-cincinnati,Verizon Center,2011-03-17-cincinnati,"Thu, Mar 17, 2011",2011-03-17,34,Neutral,cincinnati,Big East,Cincinnati,,0,78,63,Loss,11,23,L 2,,NCAA
2010-11-16-monmouth,Multipurpose Activity Center,2010-11-16-monmouth,"Tue, Nov 16, 2010",2010-11-16,1,Home,stony-brook,AEC,Stony Brook,,0,51,49,Loss,1,0,L 1,,Reg
2010-11-19-monmouth,Multipurpose Activity Center,2010-11-19-monmouth,"Fri, Nov 19, 2010",2010-11-19,2,Home,lehigh,Patriot,Lehigh,,0,68,69,Win,1,1,W 1,,Reg
