,boxscore,date,location,losing_abbr,losing_name,winner,winning_abbr,winning_name,team_name,home_team,away_team,home_team_name,away_team_name,homeindex,awayindex,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage
360,2020-02-01-16-william-mary,"February 1, 2020","Kaplan Arena at William and Mary Hall, Williamsburg, Virginia",WILLIAM-MARY,William & Mary,Away,HOFSTRA,Hofstra,Hofstra,HOFSTRA,WILLIAM-MARY,Hofstra,William & Mary,2020-02-01-16-william-maryHofstra,2020-02-01-16-william-maryWilliam & Mary,,,,,,,,
361,2020-02-08-19-north-carolina-wilmington,"February 8, 2020","Trask Coliseum, Wilmington, North Carolina",WILLIAM-MARY,William & Mary,Home,NORTH-CAROLINA-WILMINGTON,UNC Wilmington,UNC Wilmington,NORTH-CAROLINA-WILMINGTON,WILLIAM-MARY,UNC Wilmington,William & Mary,2020-02-08-19-north-carolina-wilmingtonUNC Wilmington,2020-02-08-19-north-carolina-wilmingtonWilliam & Mary,,,,,,,,
362,2019-11-18-19-oklahoma,"November 18, 2019","Lloyd Noble Center, Norman, Oklahoma",WILLIAM-MARY,William & Mary,Home,OKLAHOMA,Oklahoma,Oklahoma,OKLAHOMA,WILLIAM-MARY,Oklahoma,William & Mary,2019-11-18-19-oklahomaOklahoma,2019-11-18-19-oklahomaWilliam & Mary,,,,,,,,
363,2020-02-06-19-college-of-charleston,"February 6, 2020","TD Arena, Charleston, South Carolina",WILLIAM-MARY,William & Mary,Home,COLLEGE-OF-CHARLESTON,College of Charleston,College of Charleston,COLLEGE-OF-CHARLESTON,WILLIAM-MARY,College of Charleston,William & Mary,2020-02-06-19-college-of-charlestonCollege of Charleston,2020-02-06-19-college-of-charlestonWilliam & Mary,,,,,,,,
364,2020-03-08-18-william-mary,"March 8, 2020","St. Elizabeths East Entertainment & Sports Arena, Washington, District of Columbia",WILLIAM-MARY,William & Mary,Away,ELON,Elon,Elon,ELON,WILLIAM-MARY,Elon,William & Mary,2020-03-08-18-william-maryElon,2020-03-08-18-william-maryWilliam & Mary,,,,,,,,
365,2020-01-25-16-william-mary,"January 25, 2020","Kaplan Arena at William and Mary Hall, Williamsburg, Virginia",WILLIAM-MARY,William & Mary,Away,TOWSON,Towson,Towson,TOWSON,WILLIAM-MARY,Towson,William & Mary,2020-01-25-16-william-maryTowson,2020-01-25-16-william-maryWilliam & Mary,,,,,,,,
366,2019-11-12-22-cal-state-northridge,"November 12, 2019","The Matadome, Northridge, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Away,PEPPERDINE,Pepperdine,Cal State Northridge,PEPPERDINE,CAL-STATE-NORTHRIDGE,Pepperdine,Cal State Northridge,2019-11-12-22-cal-state-northridgePepperdine,2019-11-12-22-cal-state-northridgeCal State Northridge,,,,,,,,
367,2019-11-09-21-new-mexico,"November 9, 2019","The Pit, Albuquerque, New Mexico",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,NEW-MEXICO,New Mexico,Cal State Northridge,NEW-MEXICO,CAL-STATE-NORTHRIDGE,New Mexico,Cal State Northridge,2019-11-09-21-new-mexicoNew Mexico,2019-11-09-21-new-mexicoCal State Northridge,,,,,,,,
368,2019-12-28-18-boise-state,"December 28, 2019","ExtraMile Arena, Boise, Idaho",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,BOISE-STATE,Boise State,Boise State,BOISE-STATE,CAL-STATE-NORTHRIDGE,Boise State,Cal State Northridge,2019-12-28-18-boise-stateBoise State,2019-12-28-18-boise-stateCal State Northridge,,,,,,,,
369,2019-11-15-19-auburn,"November 15, 2019","Auburn Arena, Auburn, Alabama",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,AUBURN,Auburn,Auburn,AUBURN,CAL-STATE-NORTHRIDGE,Auburn,Cal State Northridge,2019-11-15-19-auburnAuburn,2019-11-15-19-auburnCal State Northridge,,,,,,,,
370,2019-11-24-17-colgate,"November 24, 2019","Kress Events Center, Green Bay, Wisconsin",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,COLGATE,Colgate,Cal State Northridge,COLGATE,CAL-STATE-NORTHRIDGE,Colgate,Cal State Northridge,2019-11-24-17-colgateColgate,2019-11-24-17-colgateCal State Northridge,,,,,,,,
371,2019-11-05-23-oregon-state,"November 5, 2019","Gill Coliseum, Corvallis, Oregon",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,OREGON-STATE,Oregon State,Cal State Northridge,OREGON-STATE,CAL-STATE-NORTHRIDGE,Oregon State,Cal State Northridge,2019-11-05-23-oregon-stateOregon State,2019-11-05-23-oregon-stateCal State Northridge,,,,,,,,
372,2020-02-22-22-cal-state-northridge,"February 22, 2020","The Matadome, Northridge, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Away,CALIFORNIA-IRVINE,UC-Irvine,Cal State Northridge,CALIFORNIA-IRVINE,CAL-STATE-NORTHRIDGE,UC Irvine,Cal State Northridge,2020-02-22-22-cal-state-northridgeUC Irvine,2020-02-22-22-cal-state-northridgeCal State Northridge,,,,,,,,
373,2019-11-17-16-richmond,"November 17, 2019","Robins Center, Richmond, Virginia",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,RICHMOND,Richmond,Cal State Northridge,RICHMOND,CAL-STATE-NORTHRIDGE,Richmond,Cal State Northridge,2019-11-17-16-richmondRichmond,2019-11-17-16-richmondCal State Northridge,,,,,,,,
374,2019-12-11-22-cal-state-northridge,"December 11, 2019","The Matadome, Northridge, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Away,NORTH-DAKOTA-STATE,North Dakota State,Cal State Northridge,NORTH-DAKOTA-STATE,CAL-STATE-NORTHRIDGE,North Dakota State,Cal State Northridge,2019-12-11-22-cal-state-northridgeNorth Dakota State,2019-12-11-22-cal-state-northridgeCal State Northridge,,,,,,,,
375,2020-01-11-22-cal-poly,"January 11, 2020","Robert A. Mott Gymnasium, San Luis Obispo, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,CAL-POLY,Cal Poly,Cal Poly,CAL-POLY,CAL-STATE-NORTHRIDGE,Cal Poly,Cal State Northridge,2020-01-11-22-cal-polyCal Poly,2020-01-11-22-cal-polyCal State Northridge,,,,,,,,
376,2020-02-02-01-hawaii,"February 2, 2020","Stan Sheriff Center, Honolulu, Hawaii",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,HAWAII,Hawaii,Cal State Northridge,HAWAII,CAL-STATE-NORTHRIDGE,Hawaii,Cal State Northridge,2020-02-02-01-hawaiiHawaii,2020-02-02-01-hawaiiCal State Northridge,,,,,,,,
377,2020-01-18-18-cal-state-northridge,"January 18, 2020","The Matadome, Northridge, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Away,CALIFORNIA-DAVIS,UC-Davis,Cal State Northridge,CALIFORNIA-DAVIS,CAL-STATE-NORTHRIDGE,UC Davis,Cal State Northridge,2020-01-18-18-cal-state-northridgeUC Davis,2020-01-18-18-cal-state-northridgeCal State Northridge,,,,,,,,
378,2020-02-15-20-california-davis,"February 15, 2020","The Pavilion, Davis, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,CALIFORNIA-DAVIS,UC-Davis,Cal State Northridge,CALIFORNIA-DAVIS,CAL-STATE-NORTHRIDGE,UC Davis,Cal State Northridge,2020-02-15-20-california-davisUC Davis,2020-02-15-20-california-davisCal State Northridge,,,,,,,,
379,2020-01-25-22-cal-state-fullerton,"January 25, 2020","Titan Gym, Fullerton, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,CAL-STATE-FULLERTON,Cal State Fullerton,Cal State Fullerton,CAL-STATE-FULLERTON,CAL-STATE-NORTHRIDGE,Cal State Fullerton,Cal State Northridge,2020-01-25-22-cal-state-fullertonCal State Fullerton,2020-01-25-22-cal-state-fullertonCal State Northridge,,,,,,,,
380,2019-12-15-18-pacific,"December 15, 2019","A.G. Spanos Center, Stockton, California",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,PACIFIC,Pacific,Cal State Northridge,PACIFIC,CAL-STATE-NORTHRIDGE,Pacific,Cal State Northridge,2019-12-15-18-pacificPacific,2019-12-15-18-pacificCal State Northridge,,,,,,,,
381,2019-11-25-20-green-bay,"November 25, 2019","Kress Events Center, Green Bay, Wisconsin",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,GREEN-BAY,Green Bay,Cal State Northridge,GREEN-BAY,CAL-STATE-NORTHRIDGE,Green Bay,Cal State Northridge,2019-11-25-20-green-bayGreen Bay,2019-11-25-20-green-bayCal State Northridge,,,,,,,,
382,2019-12-06-22-portland-state,"December 6, 2019","Peter W. Stott Center, Portland, Oregon",CAL-STATE-NORTHRIDGE,Cal State Northridge,Home,PORTLAND-STATE,Portland State,Cal State Northridge,PORTLAND-STATE,CAL-STATE-NORTHRIDGE,Portland State,Cal State Northridge,2019-12-06-22-portland-statePortland State,2019-12-06-22-portland-stateCal State Northridge,,,,,,,,
383,2019-12-06-21-pepperdine,"December 6, 2019","Firestone Fieldhouse, Malibu, California",IDAHO-STATE,Idaho State,Home,PEPPERDINE,Pepperdine,Idaho State,PEPPERDINE,IDAHO-STATE,Pepperdine,Idaho State,2019-12-06-21-pepperdinePepperdine,2019-12-06-21-pepperdineIdaho State,,,,,,,,
384,2019-11-05-21-wyoming,"November 5, 2019","Arena-Auditorium, Laramie, Wyoming",IDAHO-STATE,Idaho State,Home,WYOMING,Wyoming,Idaho State,WYOMING,IDAHO-STATE,Wyoming,Idaho State,2019-11-05-21-wyomingWyoming,2019-11-05-21-wyomingIdaho State,,,,,,,,
385,2019-11-22-22-santa-clara,"November 22, 2019","Leavey Center, Santa Clara, California",IDAHO-STATE,Idaho State,Home,SANTA-CLARA,Santa Clara,Idaho State,SANTA-CLARA,IDAHO-STATE,Santa Clara,Idaho State,2019-11-22-22-santa-claraSanta Clara,2019-11-22-22-santa-claraIdaho State,,,,,,,,
386,2020-01-25-21-idaho-state,"January 25, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,MONTANA-STATE,Montana State,Idaho State,MONTANA-STATE,IDAHO-STATE,Montana State,Idaho State,2020-01-25-21-idaho-stateMontana State,2020-01-25-21-idaho-stateIdaho State,,,,,,,,
387,2020-02-13-21-montana-state,"February 13, 2020","Max Worthington Arena, Bozeman, Montana",IDAHO-STATE,Idaho State,Home,MONTANA-STATE,Montana State,Idaho State,MONTANA-STATE,IDAHO-STATE,Montana State,Idaho State,2020-02-13-21-montana-stateMontana State,2020-02-13-21-montana-stateIdaho State,,,,,,,,
388,2019-11-17-16-washington-state,"November 17, 2019","Beasley Coliseum, Pullman, Washington",IDAHO-STATE,Idaho State,Home,WASHINGTON-STATE,Washington State,Idaho State,WASHINGTON-STATE,IDAHO-STATE,Washington State,Idaho State,2019-11-17-16-washington-stateWashington State,2019-11-17-16-washington-stateIdaho State,,,,,,,,
389,2020-03-05-21-eastern-washington,"March 5, 2020","Reese Court, Cheney, Washington",IDAHO-STATE,Idaho State,Home,EASTERN-WASHINGTON,Eastern Washington,Eastern Washington,EASTERN-WASHINGTON,IDAHO-STATE,Eastern Washington,Idaho State,2020-03-05-21-eastern-washingtonEastern Washington,2020-03-05-21-eastern-washingtonIdaho State,,,,,,,,
390,2020-01-30-21-northern-colorado,"January 30, 2020","Bank of Colorado Arena, Greeley, Colorado",IDAHO-STATE,Idaho State,Home,NORTHERN-COLORADO,Northern Colorado,Idaho State,NORTHERN-COLORADO,IDAHO-STATE,Northern Colorado,Idaho State,2020-01-30-21-northern-coloradoNorthern Colorado,2020-01-30-21-northern-coloradoIdaho State,,,,,,,,
391,2020-02-22-21-idaho-state,"February 22, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,NORTHERN-COLORADO,Northern Colorado,Idaho State,NORTHERN-COLORADO,IDAHO-STATE,Northern Colorado,Idaho State,2020-02-22-21-idaho-stateNorthern Colorado,2020-02-22-21-idaho-stateIdaho State,,,,,,,,
392,2020-01-04-22-sacramento-state,"January 4, 2020","The Nest, Sacramento, California",IDAHO-STATE,Idaho State,Home,SACRAMENTO-STATE,Sacramento State,Idaho State,SACRAMENTO-STATE,IDAHO-STATE,Sacramento State,Idaho State,2020-01-04-22-sacramento-stateSacramento State,2020-01-04-22-sacramento-stateIdaho State,,,,,,,,
393,2020-02-08-21-idaho-state,"February 8, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,SACRAMENTO-STATE,Sacramento State,Idaho State,SACRAMENTO-STATE,IDAHO-STATE,Sacramento State,Idaho State,2020-02-08-21-idaho-stateSacramento State,2020-02-08-21-idaho-stateIdaho State,,,,,,,,
394,2019-12-16-21-idaho-state,"December 16, 2019","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,CALIFORNIA-SANTA-BARBARA,UCSB,Idaho State,CALIFORNIA-SANTA-BARBARA,IDAHO-STATE,UC Santa Barbara,Idaho State,2019-12-16-21-idaho-stateUC Santa Barbara,2019-12-16-21-idaho-stateIdaho State,,,,,,,,
395,2020-03-07-17-idaho,"March 7, 2020","Cowan Spectrum, Moscow, Idaho",IDAHO-STATE,Idaho State,Home,IDAHO,Idaho,Idaho State,IDAHO,IDAHO-STATE,Idaho,Idaho State,2020-03-07-17-idahoIdaho,2020-03-07-17-idahoIdaho State,,,,,,,,
396,2019-12-21-22-pacific,"December 21, 2019","A.G. Spanos Center, Stockton, California",IDAHO-STATE,Idaho State,Home,PACIFIC,Pacific,Idaho State,PACIFIC,IDAHO-STATE,Pacific,Idaho State,2019-12-21-22-pacificPacific,2019-12-21-22-pacificIdaho State,,,,,,,,
397,2020-01-09-21-idaho-state,"January 9, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,SOUTHERN-UTAH,Southern Utah,Idaho State,SOUTHERN-UTAH,IDAHO-STATE,Southern Utah,Idaho State,2020-01-09-21-idaho-stateSouthern Utah,2020-01-09-21-idaho-stateIdaho State,,,,,,,,
398,2020-02-01-21-southern-utah,"February 1, 2020","Centrum, Cedar City, Utah",IDAHO-STATE,Idaho State,Home,SOUTHERN-UTAH,Southern Utah,Idaho State,SOUTHERN-UTAH,IDAHO-STATE,Southern Utah,Idaho State,2020-02-01-21-southern-utahSouthern Utah,2020-02-01-21-southern-utahIdaho State,,,,,,,,
399,2020-01-18-22-portland-state,"January 18, 2020","Peter W. Stott Center, Portland, Oregon",IDAHO-STATE,Idaho State,Home,PORTLAND-STATE,Portland State,Idaho State,PORTLAND-STATE,IDAHO-STATE,Portland State,Idaho State,2020-01-18-22-portland-statePortland State,2020-01-18-22-portland-stateIdaho State,,,,,,,,
400,2020-02-27-21-idaho-state,"February 27, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,PORTLAND-STATE,Portland State,Idaho State,PORTLAND-STATE,IDAHO-STATE,Portland State,Idaho State,2020-02-27-21-idaho-statePortland State,2020-02-27-21-idaho-stateIdaho State,,,,,,,,
401,2020-01-23-21-idaho-state,"January 23, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,MONTANA,Montana,Idaho State,MONTANA,IDAHO-STATE,Montana,Idaho State,2020-01-23-21-idaho-stateMontana,2020-01-23-21-idaho-stateIdaho State,,,,,,,,
402,2020-02-15-21-montana,"February 15, 2020","Adams Center/Dahlberg Arena, Missoula, Montana",IDAHO-STATE,Idaho State,Home,MONTANA,Montana,Idaho State,MONTANA,IDAHO-STATE,Montana,Idaho State,2020-02-15-21-montanaMontana,2020-02-15-21-montanaIdaho State,,,,,,,,
403,2020-01-16-21-idaho-state,"January 16, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,WEBER-STATE,Weber State,Idaho State,WEBER-STATE,IDAHO-STATE,Weber State,Idaho State,2020-01-16-21-idaho-stateWeber State,2020-01-16-21-idaho-stateIdaho State,,,,,,,,
404,2020-02-06-21-idaho-state,"February 6, 2020","Reed Gym, Pocatello, Idaho",IDAHO-STATE,Idaho State,Away,NORTHERN-ARIZONA,Northern Arizona,Idaho State,NORTHERN-ARIZONA,IDAHO-STATE,Northern Arizona,Idaho State,2020-02-06-21-idaho-stateNorthern Arizona,2020-02-06-21-idaho-stateIdaho State,,,,,,,,
405,2020-01-16-21-pepperdine,"January 16, 2020","Firestone Fieldhouse, Malibu, California",LOYOLA-MARYMOUNT,Loyola Marymount,Home,PEPPERDINE,Pepperdine,Loyola Marymount,PEPPERDINE,LOYOLA-MARYMOUNT,Pepperdine,Loyola Marymount,2020-01-16-21-pepperdinePepperdine,2020-01-16-21-pepperdineLoyola Marymount,,,,,,,,
406,2020-02-01-18-loyola-marymount,"February 1, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,PEPPERDINE,Pepperdine,Loyola Marymount,PEPPERDINE,LOYOLA-MARYMOUNT,Pepperdine,Loyola Marymount,2020-02-01-18-loyola-marymountPepperdine,2020-02-01-18-loyola-marymountLoyola Marymount,,,,,,,,
407,2019-11-24-18-loyola-marymount,"November 24, 2019","Gateway Christian Academy, Bimini",LOYOLA-MARYMOUNT,Loyola Marymount,Away,DUQUESNE,Duquesne,Duquesne,DUQUESNE,LOYOLA-MARYMOUNT,Duquesne,Loyola Marymount,2019-11-24-18-loyola-marymountDuquesne,2019-11-24-18-loyola-marymountLoyola Marymount,,,,,,,,
408,2019-11-22-16-loyola-marymount,"November 22, 2019","Gateway Christian Academy, Bimini",LOYOLA-MARYMOUNT,Loyola Marymount,Away,INDIANA-STATE,Indiana State,Indiana State,INDIANA-STATE,LOYOLA-MARYMOUNT,Indiana State,Loyola Marymount,2019-11-22-16-loyola-marymountIndiana State,2019-11-22-16-loyola-marymountLoyola Marymount,,,,,,,,
409,2019-11-09-22-nevada,"November 9, 2019","Lawlor Events Center, Reno, Nevada",LOYOLA-MARYMOUNT,Loyola Marymount,Home,NEVADA,Nevada,Loyola Marymount,NEVADA,LOYOLA-MARYMOUNT,Nevada,Loyola Marymount,2019-11-09-22-nevadaNevada,2019-11-09-22-nevadaLoyola Marymount,,,,,,,,
410,2019-11-16-22-loyola-marymount,"November 16, 2019","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,COLORADO-STATE,Colorado State,Colorado State,COLORADO-STATE,LOYOLA-MARYMOUNT,Colorado State,Loyola Marymount,2019-11-16-22-loyola-marymountColorado State,2019-11-16-22-loyola-marymountLoyola Marymount,,,,,,,,
411,2020-01-11-16-loyola-marymount,"January 11, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,GONZAGA,Gonzaga,Gonzaga,GONZAGA,LOYOLA-MARYMOUNT,Gonzaga,Loyola Marymount,2020-01-11-16-loyola-marymountGonzaga,2020-01-11-16-loyola-marymountLoyola Marymount,,,,,,,,
412,2020-02-06-23-gonzaga,"February 6, 2020","McCarthey Athletic Center, Spokane, Washington",LOYOLA-MARYMOUNT,Loyola Marymount,Home,GONZAGA,Gonzaga,Gonzaga,GONZAGA,LOYOLA-MARYMOUNT,Gonzaga,Loyola Marymount,2020-02-06-23-gonzagaGonzaga,2020-02-06-23-gonzagaLoyola Marymount,,,,,,,,
413,2020-01-04-21-brigham-young,"January 4, 2020","Marriott Center, Provo, Utah",LOYOLA-MARYMOUNT,Loyola Marymount,Home,BRIGHAM-YOUNG,BYU,Brigham Young,BRIGHAM-YOUNG,LOYOLA-MARYMOUNT,Brigham Young,Loyola Marymount,2020-01-04-21-brigham-youngBrigham Young,2020-01-04-21-brigham-youngLoyola Marymount,,,,,,,,
414,2020-02-13-23-loyola-marymount,"February 13, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,BRIGHAM-YOUNG,BYU,Brigham Young,BRIGHAM-YOUNG,LOYOLA-MARYMOUNT,Brigham Young,Loyola Marymount,2020-02-13-23-loyola-marymountBrigham Young,2020-02-13-23-loyola-marymountLoyola Marymount,,,,,,,,
415,2020-01-25-21-loyola-marymount,"January 25, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,SAINT-MARYS-CA,Saint Mary's,Loyola Marymount,SAINT-MARYS-CA,LOYOLA-MARYMOUNT,Saint Mary's (CA),Loyola Marymount,2020-01-25-21-loyola-marymountSaint Mary's (CA),2020-01-25-21-loyola-marymountLoyola Marymount,,,,,,,,
416,2020-02-20-23-saint-marys-ca,"February 20, 2020","McKeon Pavilion, Moraga, California",LOYOLA-MARYMOUNT,Loyola Marymount,Home,SAINT-MARYS-CA,Saint Mary's,Loyola Marymount,SAINT-MARYS-CA,LOYOLA-MARYMOUNT,Saint Mary's (CA),Loyola Marymount,2020-02-20-23-saint-marys-caSaint Mary's (CA),2020-02-20-23-saint-marys-caLoyola Marymount,,,,,,,,
417,2020-01-18-16-san-francisco,"January 18, 2020","War Memorial Gymnasium, San Francisco, California",LOYOLA-MARYMOUNT,Loyola Marymount,Home,SAN-FRANCISCO,San Francisco,Loyola Marymount,SAN-FRANCISCO,LOYOLA-MARYMOUNT,San Francisco,Loyola Marymount,2020-01-18-16-san-franciscoSan Francisco,2020-01-18-16-san-franciscoLoyola Marymount,,,,,,,,
418,2020-02-29-20-loyola-marymount,"February 29, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,SAN-FRANCISCO,San Francisco,Loyola Marymount,SAN-FRANCISCO,LOYOLA-MARYMOUNT,San Francisco,Loyola Marymount,2020-02-29-20-loyola-marymountSan Francisco,2020-02-29-20-loyola-marymountLoyola Marymount,,,,,,,,
419,2020-03-06-21-san-francisco,"March 6, 2020","Orleans Arena, Paradise, Nevada",LOYOLA-MARYMOUNT,Loyola Marymount,Home,SAN-FRANCISCO,San Francisco,Loyola Marymount,SAN-FRANCISCO,LOYOLA-MARYMOUNT,San Francisco,Loyola Marymount,2020-03-06-21-san-franciscoSan Francisco,2020-03-06-21-san-franciscoLoyola Marymount,,,,,,,,
420,2019-12-16-22-california-davis,"December 16, 2019","The Pavilion, Davis, California",LOYOLA-MARYMOUNT,Loyola Marymount,Home,CALIFORNIA-DAVIS,UC-Davis,Loyola Marymount,CALIFORNIA-DAVIS,LOYOLA-MARYMOUNT,UC Davis,Loyola Marymount,2019-12-16-22-california-davisUC Davis,2019-12-16-22-california-davisLoyola Marymount,,,,,,,,
421,2020-01-30-22-pacific,"January 30, 2020","A.G. Spanos Center, Stockton, California",LOYOLA-MARYMOUNT,Loyola Marymount,Home,PACIFIC,Pacific,Loyola Marymount,PACIFIC,LOYOLA-MARYMOUNT,Pacific,Loyola Marymount,2020-01-30-22-pacificPacific,2020-01-30-22-pacificLoyola Marymount,,,,,,,,
422,2020-02-27-22-loyola-marymount,"February 27, 2020","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,PACIFIC,Pacific,Loyola Marymount,PACIFIC,LOYOLA-MARYMOUNT,Pacific,Loyola Marymount,2020-02-27-22-loyola-marymountPacific,2020-02-27-22-loyola-marymountLoyola Marymount,,,,,,,,
423,2019-12-19-22-loyola-marymount,"December 19, 2019","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,PORTLAND-STATE,Portland State,Loyola Marymount,PORTLAND-STATE,LOYOLA-MARYMOUNT,Portland State,Loyola Marymount,2019-12-19-22-loyola-marymountPortland State,2019-12-19-22-loyola-marymountLoyola Marymount,,,,,,,,
424,2019-12-04-22-colorado,"December 4, 2019","Coors Events/Conference Center, Boulder, Colorado",LOYOLA-MARYMOUNT,Loyola Marymount,Home,COLORADO,Colorado,Loyola Marymount,COLORADO,LOYOLA-MARYMOUNT,Colorado,Loyola Marymount,2019-12-04-22-coloradoColorado,2019-12-04-22-coloradoLoyola Marymount,,,,,,,,
425,2019-12-28-22-loyola-marymount,"December 28, 2019","Albert Gersten Pavilion, Los Angeles, California",LOYOLA-MARYMOUNT,Loyola Marymount,Away,MORGAN-STATE,Morgan State,Loyola Marymount,MORGAN-STATE,LOYOLA-MARYMOUNT,Morgan State,Loyola Marymount,2019-12-28-22-loyola-marymountMorgan State,2019-12-28-22-loyola-marymountLoyola Marymount,,,,,,,,
426,2019-12-21-16-pepperdine,"December 21, 2019","Firestone Fieldhouse, Malibu, California",NORTHERN-ARIZONA,Northern Arizona,Home,PEPPERDINE,Pepperdine,Northern Arizona,PEPPERDINE,NORTHERN-ARIZONA,Pepperdine,Northern Arizona,2019-12-21-16-pepperdinePepperdine,2019-12-21-16-pepperdineNorthern Arizona,,,,,,,,
427,2020-01-11-18-northern-arizona,"January 11, 2020","Walkup Skydome, Flagstaff, Arizona",NORTHERN-ARIZONA,Northern Arizona,Away,IDAHO-STATE,Idaho State,Idaho State,IDAHO-STATE,NORTHERN-ARIZONA,Idaho State,Northern Arizona,2020-01-11-18-northern-arizonaIdaho State,2020-01-11-18-northern-arizonaNorthern Arizona,,,,,,,,
